State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
Oklahoma,Import,Rail,million ton-miles,2012,0,950.902162,0
Oklahoma,Import,Truck,million ton-miles,2012,0.01648,424.429539,0
Oklahoma,Import,Water,million ton-miles,2012,0,0.000204,0
Oregon,Domestic Only,Air (include truck-air),million ton-miles,2012,0,48.339688,41.726196
Oregon,Domestic Only,Multiple modes & mail,million ton-miles,2012,115.291219,2982.777044,4696.341497
Oregon,Domestic Only,Pipeline,million ton-miles,2012,9.9598,8141.801804,7359.8769
Oregon,Domestic Only,Rail,million ton-miles,2012,64.863,11220.18391,6237.5746
Oregon,Domestic Only,Truck,million ton-miles,2012,5004.961547,19614.2736,16876.29301
Oregon,Domestic Only,Water,million ton-miles,2012,0,971.802802,292.2669
Oregon,Export,Air (include truck-air),million ton-miles,2012,0.019504,0.915318,38.030801
Oregon,Export,Multiple modes & mail,million ton-miles,2012,0.190843,82.429153,178.598243
Oregon,Export,Other and unknown,million ton-miles,2012,0.002666,0.8007,3.748558
Oregon,Export,Pipeline,million ton-miles,2012,0.432123,0.0034,21.3651
Oregon,Export,Rail,million ton-miles,2012,5.727776,3662.553532,1776.822108
Oregon,Export,Truck,million ton-miles,2012,220.93973,176.925996,1524.674383
Oregon,Export,Water,million ton-miles,2012,18.135188,47.716553,31.107306
Oregon,Import,Air (include truck-air),million ton-miles,2012,0.083911,33.770509,1.553009
Oregon,Import,Multiple modes & mail,million ton-miles,2012,4.425247,769.973901,1482.267456
Oregon,Import,Other and unknown,million ton-miles,2012,0.648583,9.814739,5.582015
Oregon,Import,Pipeline,million ton-miles,2012,0.098,118.3708,0
Oregon,Import,Rail,million ton-miles,2012,0.08994,2253.456512,554.384493
Oregon,Import,Truck,million ton-miles,2012,108.973567,862.620965,164.620409
Oregon,Import,Water,million ton-miles,2012,47.122675,27.70436,43.716066
Pennsylvania,Domestic Only,Air (include truck-air),million ton-miles,2012,0.018172,69.012596,43.083969
Pennsylvania,Domestic Only,Multiple modes & mail,million ton-miles,2012,1032.974299,9439.422325,7686.701562
Pennsylvania,Domestic Only,Pipeline,million ton-miles,2012,14643.83123,6940.5312,10894.26981
Pennsylvania,Domestic Only,Rail,million ton-miles,2012,2402.001404,32752.14012,9991.363066
Pennsylvania,Domestic Only,Truck,million ton-miles,2012,21357.68138,51283.59567,48698.72531
Pennsylvania,Domestic Only,Water,million ton-miles,2012,1076.5674,3920.6884,2583.3127
Pennsylvania,Export,Air (include truck-air),million ton-miles,2012,0.341389,63.196525,59.740466
Pennsylvania,Export,Multiple modes & mail,million ton-miles,2012,1.443787,20.623596,491.248204
Pennsylvania,Export,Other and unknown,million ton-miles,2012,0.001502,0.006504,14.338462
Pennsylvania,Export,Pipeline,million ton-miles,2012,15.4823,0,131.889873
Pennsylvania,Export,Rail,million ton-miles,2012,18.35142,36.089654,1473.238612
Pennsylvania,Export,Truck,million ton-miles,2012,127.060049,206.274864,6898.054841
Pennsylvania,Export,Water,million ton-miles,2012,4.892171,50.074498,207.10447
Pennsylvania,Import,Air (include truck-air),million ton-miles,2012,1.539961,49.375467,18.096658
Pennsylvania,Import,Multiple modes & mail,million ton-miles,2012,5.462951,1275.202483,1426.299938
Pennsylvania,Import,No domestic mode,million ton-miles,2012,0,0,0
Pennsylvania,Import,Other and unknown,million ton-miles,2012,2.714898,41.936115,9.392736
Pennsylvania,Import,Pipeline,million ton-miles,2012,16.017,731.72023,13.4285
Pennsylvania,Import,Rail,million ton-miles,2012,61.489313,2990.4588,783.353767
Pennsylvania,Import,Truck,million ton-miles,2012,355.288448,4384.584371,962.846283
Pennsylvania,Import,Water,million ton-miles,2012,5.093739,671.512459,337.104829
Rhode Island,Domestic Only,Air (include truck-air),million ton-miles,2012,0,5.705938,6.640674
Rhode Island,Domestic Only,Multiple modes & mail,million ton-miles,2012,0.135703,362.069776,126.832528
Rhode Island,Domestic Only,Pipeline,million ton-miles,2012,0.0063,375.1744,149.1936
Rhode Island,Domestic Only,Rail,million ton-miles,2012,0.0636,150.8025,28.1555
Rhode Island,Domestic Only,Truck,million ton-miles,2012,213.565002,2209.627741,2070.354191
Rhode Island,Export,Air (include truck-air),million ton-miles,2012,0,0.1374,7.907529
Rhode Island,Export,Multiple modes & mail,million ton-miles,2012,0,0,14.346203
Rhode Island,Export,Other and unknown,million ton-miles,2012,0,0,0.4587
Rhode Island,Export,Rail,million ton-miles,2012,0,0.092141,57.97991
Rhode Island,Export,Truck,million ton-miles,2012,0.004808,0.1377,292.382382
Rhode Island,Export,Water,million ton-miles,2012,12.237785,0.332912,12.189755
Rhode Island,Import,Air (include truck-air),million ton-miles,2012,0,5.588332,0.015234
Rhode Island,Import,Multiple modes & mail,million ton-miles,2012,0.6963,186.984064,86.737338
Rhode Island,Import,Other and unknown,million ton-miles,2012,0.000003,0.3892,0.000015
Rhode Island,Import,Rail,million ton-miles,2012,0,47.38387,186.746177
Rhode Island,Import,Truck,million ton-miles,2012,25.491423,117.465016,164.790668
Rhode Island,Import,Water,million ton-miles,2012,2.529081,20.96035,190.36468
South Carolina,Domestic Only,Air (include truck-air),million ton-miles,2012,0.018553,29.961247,16.325633
South Carolina,Domestic Only,Multiple modes & mail,million ton-miles,2012,93.867398,3217.890834,2105.968984
South Carolina,Domestic Only,Pipeline,million ton-miles,2012,0.0796,2890.357823,2062.863
South Carolina,Domestic Only,Rail,million ton-miles,2012,179.822,20520.7475,2348.8154
South Carolina,Domestic Only,Truck,million ton-miles,2012,2991.990793,18404.75241,19100.49086
South Carolina,Domestic Only,Water,million ton-miles,2012,0,401.9692,0
South Carolina,Export,Air (include truck-air),million ton-miles,2012,0.007573,0.241924,23.519611
South Carolina,Export,Multiple modes & mail,million ton-miles,2012,5.833931,547.051491,98.742173
South Carolina,Export,Other and unknown,million ton-miles,2012,0.000105,206.8806,12.347361
South Carolina,Export,Rail,million ton-miles,2012,5.95765,251.48892,456.730661
South Carolina,Export,Truck,million ton-miles,2012,164.769839,1105.472464,1810.486707
South Carolina,Export,Water,million ton-miles,2012,2.394771,48.988422,77.503742
South Carolina,Import,Air (include truck-air),million ton-miles,2012,0.113898,17.82222,0.730809
South Carolina,Import,Multiple modes & mail,million ton-miles,2012,26.273357,1045.904354,1237.328038
South Carolina,Import,Other and unknown,million ton-miles,2012,0.381533,19.989336,39.624518
South Carolina,Import,Rail,million ton-miles,2012,132.032843,1554.549358,1006.060949
South Carolina,Import,Truck,million ton-miles,2012,339.541927,1162.846553,1899.496371
South Carolina,Import,Water,million ton-miles,2012,90.278387,68.505287,168.065406
South Dakota,Domestic Only,Air (include truck-air),million ton-miles,2012,0,2.14021,2.61576
South Dakota,Domestic Only,Multiple modes & mail,million ton-miles,2012,124.95245,651.752473,3429.818199
South Dakota,Domestic Only,Pipeline,million ton-miles,2012,105.1099,4556.3119,7176.258
South Dakota,Domestic Only,Rail,million ton-miles,2012,28.4187,3563.3578,11837.1214
South Dakota,Domestic Only,Truck,million ton-miles,2012,3914.252672,7851.671111,8779.944826
South Dakota,Export,Air (include truck-air),million ton-miles,2012,0.00079,1.5258,2.821316
South Dakota,Export,Multiple modes & mail,million ton-miles,2012,0,0,42.800077
South Dakota,Export,Other and unknown,million ton-miles,2012,0,0.0319,0.2463
South Dakota,Export,Pipeline,million ton-miles,2012,0,0,16.678
South Dakota,Export,Rail,million ton-miles,2012,0,0,763.1884
South Dakota,Export,Truck,million ton-miles,2012,0.000012,0,318.288376
South Dakota,Import,Air (include truck-air),million ton-miles,2012,0,1.047844,0.000241
South Dakota,Import,Multiple modes & mail,million ton-miles,2012,0,44.213175,0
South Dakota,Import,Other and unknown,million ton-miles,2012,0,0.7775,0
South Dakota,Import,Rail,million ton-miles,2012,0,238.658106,0
South Dakota,Import,Truck,million ton-miles,2012,0,170.290708,0
Tennessee,Domestic Only,Air (include truck-air),million ton-miles,2012,0.11002,37.835581,22.647913
Tennessee,Domestic Only,Multiple modes & mail,million ton-miles,2012,171.988706,3852.922749,3485.371341
Tennessee,Domestic Only,Pipeline,million ton-miles,2012,76.724831,15437.26256,9531.729997
Tennessee,Domestic Only,Rail,million ton-miles,2012,235.4028,14828.7859,6225.51
Tennessee,Domestic Only,Truck,million ton-miles,2012,7514.351413,27747.96227,34365.79448
Tennessee,Domestic Only,Water,million ton-miles,2012,38.2759,3635.4179,1505.4354
Tennessee,Export,Air (include truck-air),million ton-miles,2012,1.579382,168.5941,38.392621
Tennessee,Export,Multiple modes & mail,million ton-miles,2012,0.000029,0.002871,1645.293417
Tennessee,Export,Other and unknown,million ton-miles,2012,0.312302,0.000561,0.813403
Tennessee,Export,Pipeline,million ton-miles,2012,0,0,0.53993
Tennessee,Export,Rail,million ton-miles,2012,0,0,1492.769985
Tennessee,Export,Truck,million ton-miles,2012,0.104195,0.537816,3504.487941
Tennessee,Export,Water,million ton-miles,2012,0,0,7.985209
Tennessee,Import,Air (include truck-air),million ton-miles,2012,2.538994,47.154177,191.455488
Tennessee,Import,Multiple modes & mail,million ton-miles,2012,0.000618,4592.487985,0.000752
Tennessee,Import,Other and unknown,million ton-miles,2012,0.821439,23.837262,7.581017
Tennessee,Import,Pipeline,million ton-miles,2012,0,812.5509,0
Tennessee,Import,Rail,million ton-miles,2012,0,2911.193139,0
Tennessee,Import,Truck,million ton-miles,2012,0.382909,1780.549145,1.683126
Tennessee,Import,Water,million ton-miles,2012,0,13.882974,0
Texas,Domestic Only,Air (include truck-air),million ton-miles,2012,1.823737,140.442602,133.083006
Texas,Domestic Only,Multiple modes & mail,million ton-miles,2012,2618.828475,23727.54478,15846.37625
Texas,Domestic Only,Pipeline,million ton-miles,2012,84504.5621,30436.67499,98456.9742
Texas,Domestic Only,Rail,million ton-miles,2012,10570.2536,179471.2643,41846.7877
Texas,Domestic Only,Truck,million ton-miles,2012,91021.61087,94016.3967,80335.73688
Texas,Domestic Only,Water,million ton-miles,2012,8154.6562,12162.3852,22309.1252
Texas,Export,Air (include truck-air),million ton-miles,2012,2.143647,42.205171,213.56879
Texas,Export,Multiple modes & mail,million ton-miles,2012,1752.099312,1136.273648,2704.441313
Texas,Export,Other and unknown,million ton-miles,2012,51.605637,66.013679,87.361605
Texas,Export,Pipeline,million ton-miles,2012,4123.407548,1263.981354,871.913938
Texas,Export,Rail,million ton-miles,2012,2464.057539,27895.92386,9325.756115
Texas,Export,Truck,million ton-miles,2012,7972.93495,26202.82706,10945.77208
Texas,Export,Water,million ton-miles,2012,3591.892396,1602.713686,1092.707871
Texas,Import,Air (include truck-air),million ton-miles,2012,3.99482,80.768531,54.599341
Texas,Import,Multiple modes & mail,million ton-miles,2012,898.710712,5091.018798,2020.768764
Texas,Import,No domestic mode,million ton-miles,2012,0,0,0
Texas,Import,Other and unknown,million ton-miles,2012,32.796078,58.02575,725.71121
Texas,Import,Pipeline,million ton-miles,2012,2099.302611,5687.640572,2100.366833
Texas,Import,Rail,million ton-miles,2012,1332.232862,9799.010049,13753.37633
Texas,Import,Truck,million ton-miles,2012,8569.104581,5096.036346,25639.74803
Texas,Import,Water,million ton-miles,2012,1356.649896,1128.165274,1598.964471
Utah,Domestic Only,Air (include truck-air),million ton-miles,2012,0,114.87271,595.690959
Utah,Domestic Only,Multiple modes & mail,million ton-miles,2012,4.258644,1401.398212,2410.581925
Utah,Domestic Only,Other and unknown,million ton-miles,2012,325.6727,0,0
Utah,Domestic Only,Pipeline,million ton-miles,2012,1579.1182,9957.4697,13790.7844
Utah,Domestic Only,Rail,million ton-miles,2012,300.031,6052.4864,5731.719
Utah,Domestic Only,Truck,million ton-miles,2012,3145.664057,13997.87274,12329.26281
Utah,Export,Air (include truck-air),million ton-miles,2012,0.012268,0.18853,40.61756
Utah,Export,Multiple modes & mail,million ton-miles,2012,0,0,202.199461
Utah,Export,Other and unknown,million ton-miles,2012,0.0091,0,7.537834
Utah,Export,Rail,million ton-miles,2012,0,0,862.819444
Utah,Export,Truck,million ton-miles,2012,0.037316,0,1101.697148
Utah,Import,Air (include truck-air),million ton-miles,2012,0.045595,8.864915,1.108678
Utah,Import,Multiple modes & mail,million ton-miles,2012,0,239.727828,0
Utah,Import,Other and unknown,million ton-miles,2012,0.049964,25.2267,2.0922
Utah,Import,Pipeline,million ton-miles,2012,0,527.2989,0
Utah,Import,Rail,million ton-miles,2012,0,733.785063,0
Utah,Import,Truck,million ton-miles,2012,0.109761,580.746091,0.000205
Vermont,Domestic Only,Air (include truck-air),million ton-miles,2012,0,3.964652,5.394299
Vermont,Domestic Only,Multiple modes & mail,million ton-miles,2012,0.276849,216.097311,168.65964
Vermont,Domestic Only,Rail,million ton-miles,2012,6.7564,349.1632,612.262
Vermont,Domestic Only,Truck,million ton-miles,2012,623.845581,2584.505581,2313.308199
Vermont,Export,Air (include truck-air),million ton-miles,2012,0,1.861676,2.134768
Vermont,Export,Multiple modes & mail,million ton-miles,2012,0.0014,0.002506,25.09958
Vermont,Export,Other and unknown,million ton-miles,2012,0.014,0.365309,0.5292
Vermont,Export,Rail,million ton-miles,2012,3.7696,21.50191,29.936374
Vermont,Export,Truck,million ton-miles,2012,11.998873,229.542477,286.623711
Vermont,Export,Water,million ton-miles,2012,0,0,19.649455
Vermont,Import,Air (include truck-air),million ton-miles,2012,0,8.956406,0.594563
Vermont,Import,Multiple modes & mail,million ton-miles,2012,0,19.316829,0.094894
Vermont,Import,Other and unknown,million ton-miles,2012,0.0723,0.402145,1.315741
Vermont,Import,Pipeline,million ton-miles,2012,9.414,0,181.7872
Vermont,Import,Rail,million ton-miles,2012,18.8726,80.120281,477.566959
Vermont,Import,Truck,million ton-miles,2012,41.59217,84.515976,489.575024
Vermont,Import,Water,million ton-miles,2012,0,8.602771,0
Virginia,Domestic Only,Air (include truck-air),million ton-miles,2012,0.041422,32.598687,22.240341
Virginia,Domestic Only,Multiple modes & mail,million ton-miles,2012,91.283422,3378.745499,943.826715
Virginia,Domestic Only,Pipeline,million ton-miles,2012,535.219001,4402.1816,2700.097
Virginia,Domestic Only,Rail,million ton-miles,2012,821.421619,21558.99287,6016.1783
Virginia,Domestic Only,Truck,million ton-miles,2012,7376.419121,22859.22826,22423.38893
Virginia,Domestic Only,Water,million ton-miles,2012,115.8761,156.4132,125.1587
Virginia,Export,Air (include truck-air),million ton-miles,2012,0.951163,26.082102,34.161813
Virginia,Export,Multiple modes & mail,million ton-miles,2012,5.625728,1569.664504,171.009627
Virginia,Export,Other and unknown,million ton-miles,2012,0.099399,0,3.097911
Virginia,Export,Rail,million ton-miles,2012,496.738016,29235.04454,682.656351
Virginia,Export,Truck,million ton-miles,2012,229.556341,12967.32611,1212.434113
Virginia,Export,Water,million ton-miles,2012,59.845402,994.808623,150.278342
Virginia,Import,Air (include truck-air),million ton-miles,2012,0.691784,13.241344,7.142649
Virginia,Import,Multiple modes & mail,million ton-miles,2012,51.312109,327.357818,1839.434144
Virginia,Import,Other and unknown,million ton-miles,2012,9.729527,20.322438,65.05626
Virginia,Import,Pipeline,million ton-miles,2012,0,0.035504,0
Virginia,Import,Rail,million ton-miles,2012,37.58774,1110.181871,109.482662
Virginia,Import,Truck,million ton-miles,2012,213.072452,556.017895,875.683173
Virginia,Import,Water,million ton-miles,2012,16.413418,147.614191,143.776199
Washington,Domestic Only,Air (include truck-air),million ton-miles,2012,0.07431,64.786524,89.835786
Washington,Domestic Only,Multiple modes & mail,million ton-miles,2012,592.845322,5128.09,6128.482146
Washington,Domestic Only,Pipeline,million ton-miles,2012,929.7045,4316.4781,4741.016004
Washington,Domestic Only,Rail,million ton-miles,2012,1037.717555,33143.1793,7718.619305
Washington,Domestic Only,Truck,million ton-miles,2012,8941.986905,24551.36212,19449.63404
Washington,Domestic Only,Water,million ton-miles,2012,47.8663,23591.4735,3145.366402
Washington,Export,Air (include truck-air),million ton-miles,2012,92.576969,21.515154,60.320241
Washington,Export,Multiple modes & mail,million ton-miles,2012,181.290655,5470.876304,535.238823
Washington,Export,Other and unknown,million ton-miles,2012,0.750147,61.668228,879.786848
Washington,Export,Pipeline,million ton-miles,2012,19.649991,53.957059,0.54152
Washington,Export,Rail,million ton-miles,2012,341.484786,3089.425537,1099.67844
Washington,Export,Truck,million ton-miles,2012,1982.098356,8416.408449,2391.230566
Washington,Export,Water,million ton-miles,2012,310.694046,100.45362,289.199276
Washington,Import,Air (include truck-air),million ton-miles,2012,0.222901,24.160252,8.528039
Washington,Import,Multiple modes & mail,million ton-miles,2012,28.347935,540.203461,6580.059087
Washington,Import,No domestic mode,million ton-miles,2012,0,0,0
Washington,Import,Other and unknown,million ton-miles,2012,2.069067,4.840788,36.138519
Washington,Import,Pipeline,million ton-miles,2012,712.491076,0,143.59356
Washington,Import,Rail,million ton-miles,2012,421.629782,1164.096413,5836.7491
Washington,Import,Truck,million ton-miles,2012,850.089985,900.941543,2319.864688
Washington,Import,Water,million ton-miles,2012,402.854622,46.728312,136.463334
Washington DC,Domestic Only,Air (include truck-air),million ton-miles,2012,0,1.756578,0.7657
Washington DC,Domestic Only,Multiple modes & mail,million ton-miles,2012,0.000903,85.800978,8.09523
Washington DC,Domestic Only,Pipeline,million ton-miles,2012,0,68.4809,0
Washington DC,Domestic Only,Rail,million ton-miles,2012,0,24.0619,0
Washington DC,Domestic Only,Truck,million ton-miles,2012,8.7726,495.331905,719.843154
Washington DC,Export,Air (include truck-air),million ton-miles,2012,0,0.001783,0.62334
Washington DC,Export,Multiple modes & mail,million ton-miles,2012,0,0,0.178841
Washington DC,Export,Other and unknown,million ton-miles,2012,0.000056,66.411883,0.008431
Washington DC,Export,Rail,million ton-miles,2012,0,142.067676,1.9166
Washington DC,Export,Truck,million ton-miles,2012,0,0.000101,2.390575
Washington DC,Export,Water,million ton-miles,2012,0.000203,18.880821,15.064027
Washington DC,Import,Air (include truck-air),million ton-miles,2012,0,0.566934,0.000017
Washington DC,Import,Multiple modes & mail,million ton-miles,2012,0,3.171928,0
Washington DC,Import,Other and unknown,million ton-miles,2012,0.000683,0.252058,0.122784
Washington DC,Import,Rail,million ton-miles,2012,0,11.8629,0.512042
Washington DC,Import,Truck,million ton-miles,2012,0,43.766633,0.000056
Washington DC,Import,Water,million ton-miles,2012,0.000124,0.698011,1.139008
West Virginia,Domestic Only,Air (include truck-air),million ton-miles,2012,0,4.877115,2.910589
West Virginia,Domestic Only,Multiple modes & mail,million ton-miles,2012,1006.513015,2736.863706,789.620322
West Virginia,Domestic Only,Pipeline,million ton-miles,2012,2340.7204,9164.914,6755.2907
West Virginia,Domestic Only,Rail,million ton-miles,2012,65.2189,2773.8839,34275.7187
West Virginia,Domestic Only,Truck,million ton-miles,2012,980.911765,8715.480106,7989.77627
West Virginia,Domestic Only,Water,million ton-miles,2012,13.96,5143.7928,3121.9944
West Virginia,Export,Air (include truck-air),million ton-miles,2012,0,0.000256,3.426004
West Virginia,Export,Multiple modes & mail,million ton-miles,2012,0,0,7303.52924
West Virginia,Export,Other and unknown,million ton-miles,2012,0,0,3.6759
West Virginia,Export,Rail,million ton-miles,2012,0,0,31339.33115
West Virginia,Export,Truck,million ton-miles,2012,0.001636,0,6557.768009
West Virginia,Export,Water,million ton-miles,2012,0,0,40.200355
West Virginia,Import,Air (include truck-air),million ton-miles,2012,0,2.244137,0.017387
West Virginia,Import,Multiple modes & mail,million ton-miles,2012,0,168.004686,0
West Virginia,Import,Other and unknown,million ton-miles,2012,0,0.412653,0
West Virginia,Import,Rail,million ton-miles,2012,0,948.662408,0
West Virginia,Import,Truck,million ton-miles,2012,0.004047,168.738337,0
West Virginia,Import,Water,million ton-miles,2012,0,0.03748,0
Wisconsin,Domestic Only,Air (include truck-air),million ton-miles,2012,0.009497,23.441907,38.448824
Wisconsin,Domestic Only,Multiple modes & mail,million ton-miles,2012,29.532579,2071.357884,3863.282633
Wisconsin,Domestic Only,Pipeline,million ton-miles,2012,410.6313,3991.7234,4319.6357
Wisconsin,Domestic Only,Rail,million ton-miles,2012,422.9121,45562.7578,7619.4787
Wisconsin,Domestic Only,Truck,million ton-miles,2012,14495.42063,29647.46317,33088.12976
Wisconsin,Domestic Only,Water,million ton-miles,2012,94.291,2256.3813,43.9992
Wisconsin,Export,Air (include truck-air),million ton-miles,2012,0.013567,0.114397,50.086009
Wisconsin,Export,Multiple modes & mail,million ton-miles,2012,0,0,1569.813392
Wisconsin,Export,Other and unknown,million ton-miles,2012,0,0,9.62991
Wisconsin,Export,Rail,million ton-miles,2012,0,0.0334,3678.465364
Wisconsin,Export,Truck,million ton-miles,2012,0.082536,0,2922.326093
Wisconsin,Export,Water,million ton-miles,2012,19.557141,0.3485,311.157057
Wisconsin,Import,Air (include truck-air),million ton-miles,2012,0.192268,23.72535,0.295126
Wisconsin,Import,Multiple modes & mail,million ton-miles,2012,0.023398,1492.54627,11.229813
Wisconsin,Import,No domestic mode,million ton-miles,2012,0,0,0
Wisconsin,Import,Other and unknown,million ton-miles,2012,0.018398,14.140662,0.052844
Wisconsin,Import,Pipeline,million ton-miles,2012,0,41.67891,0
Wisconsin,Import,Rail,million ton-miles,2012,0,1799.405936,8.124954
Wisconsin,Import,Truck,million ton-miles,2012,6.139156,1968.252663,27.629946
Wisconsin,Import,Water,million ton-miles,2012,74.153279,131.678652,5.687025
Wyoming,Domestic Only,Air (include truck-air),million ton-miles,2012,0,1.8585,2.225619
Wyoming,Domestic Only,Multiple modes & mail,million ton-miles,2012,2.596656,303.222937,758.728202
Wyoming,Domestic Only,Other and unknown,million ton-miles,2012,1286.0907,0,0
Wyoming,Domestic Only,Pipeline,million ton-miles,2012,12680.1067,12612.046,32497.4916
Wyoming,Domestic Only,Rail,million ton-miles,2012,3625.9737,1958.9007,494427.6085
Wyoming,Domestic Only,Truck,million ton-miles,2012,1836.494498,5468.404817,7220.253748
Wyoming,Export,Air (include truck-air),million ton-miles,2012,0,0,1.651466
Wyoming,Export,Multiple modes & mail,million ton-miles,2012,0,0,99.613727
Wyoming,Export,Other and unknown,million ton-miles,2012,0,0,2.6119
Wyoming,Export,Pipeline,million ton-miles,2012,0,0,22.0897
Wyoming,Export,Rail,million ton-miles,2012,0,0,6630.69282
Wyoming,Export,Truck,million ton-miles,2012,0,0,271.928085
Wyoming,Import,Air (include truck-air),million ton-miles,2012,0,0.627657,0
Wyoming,Import,Multiple modes & mail,million ton-miles,2012,0,42.702879,0
Wyoming,Import,Other and unknown,million ton-miles,2012,0,0.964,0
Wyoming,Import,Pipeline,million ton-miles,2012,0,1103.6904,0
Wyoming,Import,Rail,million ton-miles,2012,0,292.7441,0
Wyoming,Import,Truck,million ton-miles,2012,0,64.338975,0
Alabama,Domestic Only,Air (include truck-air),million ton-miles,2022,0.000045,12.265689,61.992698
Alabama,Domestic Only,Multiple modes & mail,million ton-miles,2022,321.637768,7365.696541,9641.088537
Alabama,Domestic Only,Pipeline,million ton-miles,2022,1384.38826,21925.20115,21854.65338
Alabama,Domestic Only,Rail,million ton-miles,2022,1381.316341,10526.85931,7300.466232
Alabama,Domestic Only,Truck,million ton-miles,2022,15283.78952,19886.83972,25756.20703
Alabama,Domestic Only,Water,million ton-miles,2022,599.654055,2213.394325,1441.465135
Alabama,Export,Air (include truck-air),million ton-miles,2022,0,6.299101,10.621306
Alabama,Export,Multiple modes & mail,million ton-miles,2022,78.134108,304.037767,177.443559
Alabama,Export,Other and unknown,million ton-miles,2022,0.021271,0,75.848912
Alabama,Export,Rail,million ton-miles,2022,1433.394083,951.822356,1665.462273
Alabama,Export,Truck,million ton-miles,2022,1352.120853,311.804155,1373.036715
Alabama,Export,Water,million ton-miles,2022,785.125963,1866.769046,579.676049
Alabama,Import,Air (include truck-air),million ton-miles,2022,0.000006,4.660851,4.956797
Alabama,Import,Multiple modes & mail,million ton-miles,2022,1074.035939,253.311712,784.277164
Alabama,Import,Other and unknown,million ton-miles,2022,0.000039,0.077331,0
Alabama,Import,Pipeline,million ton-miles,2022,161.29842,0,0
Alabama,Import,Rail,million ton-miles,2022,397.294055,2120.148604,2005.252614
Alabama,Import,Truck,million ton-miles,2022,5830.078417,1596.327468,480.838822
Alabama,Import,Water,million ton-miles,2022,8060.388231,241.088384,8112.788206
Alaska,Domestic Only,Air (include truck-air),million ton-miles,2022,9.378842,225.652435,54.232829
Alaska,Domestic Only,Multiple modes & mail,million ton-miles,2022,475.392057,3822.130418,838.037804
Alaska,Domestic Only,Pipeline,million ton-miles,2022,743.866715,0,0
Alaska,Domestic Only,Rail,million ton-miles,2022,318.854232,0,0
Alaska,Domestic Only,Truck,million ton-miles,2022,2749.229706,0,0
Alaska,Domestic Only,Water,million ton-miles,2022,1433.752633,773.415896,85980.96657
Alaska,Export,Air (include truck-air),million ton-miles,2022,0.44598,252.254605,4.991537
Alaska,Export,Multiple modes & mail,million ton-miles,2022,254.718154,352.250562,188.361825
Alaska,Export,Other and unknown,million ton-miles,2022,0.042924,0.520541,24.790852
Alaska,Export,Pipeline,million ton-miles,2022,1374.126706,0,0
Alaska,Export,Rail,million ton-miles,2022,334.470604,1.847927,5.037866
Alaska,Export,Truck,million ton-miles,2022,97.766859,0,0.266076
Alaska,Export,Water,million ton-miles,2022,154.006941,192.577089,458.4461
Alaska,Import,Air (include truck-air),million ton-miles,2022,0.073203,4.072085,72.298661
Alaska,Import,Multiple modes & mail,million ton-miles,2022,95.617575,78.055036,130.132278
Alaska,Import,No domestic mode,million ton-miles,2022,0,0,0
Alaska,Import,Other and unknown,million ton-miles,2022,0.0093,0.001644,0.122184
Alaska,Import,Rail,million ton-miles,2022,46.491179,1.374362,0
Alaska,Import,Truck,million ton-miles,2022,56.33824,0.173858,0.169668
Alaska,Import,Water,million ton-miles,2022,124.234221,224.434483,11.868807
Arizona,Domestic Only,Air (include truck-air),million ton-miles,2022,0,23.917453,31.305755
Arizona,Domestic Only,Multiple modes & mail,million ton-miles,2022,68.647849,8426.543783,2888.218786
Arizona,Domestic Only,Pipeline,million ton-miles,2022,476.697892,9947.358436,8313.228223
Arizona,Domestic Only,Rail,million ton-miles,2022,1933.213441,11152.70782,1066.371157
Arizona,Domestic Only,Truck,million ton-miles,2022,5710.766135,20910.02323,12671.54028
Arizona,Export,Air (include truck-air),million ton-miles,2022,0.000243,0.985694,54.701619
Arizona,Export,Multiple modes & mail,million ton-miles,2022,0.162123,54.715131,181.581127
Arizona,Export,Other and unknown,million ton-miles,2022,4.699441,138.234341,93.226889
Arizona,Export,Pipeline,million ton-miles,2022,90.555346,2.085049,452.717912
Arizona,Export,Rail,million ton-miles,2022,924.974709,2903.602131,262.614249
Arizona,Export,Truck,million ton-miles,2022,155.36737,2145.875779,1360.073555
Arizona,Import,Air (include truck-air),million ton-miles,2022,0.001089,20.981242,3.283117
Arizona,Import,Multiple modes & mail,million ton-miles,2022,0,518.983774,0.007422
Arizona,Import,Other and unknown,million ton-miles,2022,10.128321,7.328856,3.935402
Arizona,Import,Pipeline,million ton-miles,2022,0.958046,0,2.677644
Arizona,Import,Rail,million ton-miles,2022,80.301088,1123.502602,1983.71715
Arizona,Import,Truck,million ton-miles,2022,475.739283,1321.826033,2151.236252
Arkansas,Domestic Only,Air (include truck-air),million ton-miles,2022,0,2.775821,4.99836
Arkansas,Domestic Only,Multiple modes & mail,million ton-miles,2022,109.839859,3286.220114,4987.290885
Arkansas,Domestic Only,Pipeline,million ton-miles,2022,766.340536,5198.331168,7668.933329
Arkansas,Domestic Only,Rail,million ton-miles,2022,984.589639,15074.52956,1761.373052
Arkansas,Domestic Only,Truck,million ton-miles,2022,16682.35712,13525.24811,19555.52891
Arkansas,Domestic Only,Water,million ton-miles,2022,19.429222,2444.021158,1623.880823
Arkansas,Export,Air (include truck-air),million ton-miles,2022,0.426434,0.003376,6.629922
Arkansas,Export,Multiple modes & mail,million ton-miles,2022,0,0,300.893672
