State,Trade_Type,Domestic_Mode,Field,Value,Unit,Year
Louisiana,Domestic Only,Air (include truck-air),tons_in,15.295003,thousand tons,2012
Louisiana,Domestic Only,Multiple modes & mail,tons_within,3630.6727,thousand tons,2012
Louisiana,Domestic Only,Multiple modes & mail,tons_out,6365.091767,thousand tons,2012
Louisiana,Domestic Only,Multiple modes & mail,tons_in,12687.1113,thousand tons,2012
Louisiana,Domestic Only,Pipeline,tons_within,139256.5109,thousand tons,2012
Louisiana,Domestic Only,Pipeline,tons_out,120135.0352,thousand tons,2012
Louisiana,Domestic Only,Pipeline,tons_in,93430.4158,thousand tons,2012
Louisiana,Domestic Only,Rail,tons_within,4025.8984,thousand tons,2012
Louisiana,Domestic Only,Rail,tons_out,36933.6694,thousand tons,2012
Louisiana,Domestic Only,Rail,tons_in,27728.5126,thousand tons,2012
Louisiana,Domestic Only,Truck,tons_within,129229.1235,thousand tons,2012
Louisiana,Domestic Only,Truck,tons_out,48297.55076,thousand tons,2012
Louisiana,Domestic Only,Truck,tons_in,37477.23256,thousand tons,2012
Louisiana,Domestic Only,Water,tons_within,43899.0405,thousand tons,2012
Louisiana,Domestic Only,Water,tons_out,62596.7708,thousand tons,2012
Louisiana,Domestic Only,Water,tons_in,49168.4306,thousand tons,2012
Louisiana,Export,Air (include truck-air),tons_within,0.159968,thousand tons,2012
Louisiana,Export,Air (include truck-air),tons_out,17.17764,thousand tons,2012
Louisiana,Export,Air (include truck-air),tons_in,2.229947,thousand tons,2012
Louisiana,Export,Multiple modes & mail,tons_within,8798.984668,thousand tons,2012
Louisiana,Export,Multiple modes & mail,tons_out,425.321417,thousand tons,2012
Louisiana,Export,Multiple modes & mail,tons_in,11747.20952,thousand tons,2012
Louisiana,Export,Other and unknown,tons_within,0.314837,thousand tons,2012
Louisiana,Export,Other and unknown,tons_out,1.6575,thousand tons,2012
Louisiana,Export,Other and unknown,tons_in,0.729919,thousand tons,2012
Louisiana,Export,Pipeline,tons_within,9207.345216,thousand tons,2012
Louisiana,Export,Pipeline,tons_out,1901.918992,thousand tons,2012
Louisiana,Export,Pipeline,tons_in,0,thousand tons,2012
Louisiana,Export,Rail,tons_within,655.989228,thousand tons,2012
Louisiana,Export,Rail,tons_out,2163.179418,thousand tons,2012
Louisiana,Export,Rail,tons_in,11198.76405,thousand tons,2012
Louisiana,Export,Truck,tons_within,72355.0067,thousand tons,2012
Louisiana,Export,Truck,tons_out,1862.578302,thousand tons,2012
Louisiana,Export,Truck,tons_in,3376.390539,thousand tons,2012
Louisiana,Export,Water,tons_within,19347.27701,thousand tons,2012
Louisiana,Export,Water,tons_out,513.113482,thousand tons,2012
Louisiana,Export,Water,tons_in,1053.595668,thousand tons,2012
Louisiana,Import,Air (include truck-air),tons_within,0.109372,thousand tons,2012
Louisiana,Import,Air (include truck-air),tons_out,0.363407,thousand tons,2012
Louisiana,Import,Air (include truck-air),tons_in,8.251972,thousand tons,2012
Louisiana,Import,Multiple modes & mail,tons_within,566.555116,thousand tons,2012
Louisiana,Import,Multiple modes & mail,tons_out,1422.690737,thousand tons,2012
Louisiana,Import,Multiple modes & mail,tons_in,183.072027,thousand tons,2012
Louisiana,Import,No domestic mode,tons_within,42238.5591,thousand tons,2012
Louisiana,Import,No domestic mode,tons_out,0,thousand tons,2012
Louisiana,Import,No domestic mode,tons_in,0,thousand tons,2012
Louisiana,Import,Other and unknown,tons_within,70.472,thousand tons,2012
Louisiana,Import,Other and unknown,tons_out,348.7325,thousand tons,2012
Louisiana,Import,Other and unknown,tons_in,2.3179,thousand tons,2012
Louisiana,Import,Pipeline,tons_within,38532.77648,thousand tons,2012
Louisiana,Import,Pipeline,tons_out,4103.9393,thousand tons,2012
Louisiana,Import,Pipeline,tons_in,6679.4595,thousand tons,2012
Louisiana,Import,Rail,tons_within,452.140263,thousand tons,2012
Louisiana,Import,Rail,tons_out,7608.500382,thousand tons,2012
Louisiana,Import,Rail,tons_in,4580.345303,thousand tons,2012
Louisiana,Import,Truck,tons_within,14887.40174,thousand tons,2012
Louisiana,Import,Truck,tons_out,6449.877236,thousand tons,2012
Louisiana,Import,Truck,tons_in,345.430706,thousand tons,2012
Louisiana,Import,Water,tons_within,11080.35173,thousand tons,2012
Louisiana,Import,Water,tons_out,4519.559445,thousand tons,2012
Louisiana,Import,Water,tons_in,65.10615,thousand tons,2012
Maine,Domestic Only,Air (include truck-air),tons_within,0,thousand tons,2012
Maine,Domestic Only,Air (include truck-air),tons_out,2.269502,thousand tons,2012
Maine,Domestic Only,Air (include truck-air),tons_in,15.632801,thousand tons,2012
Maine,Domestic Only,Multiple modes & mail,tons_within,111.5617,thousand tons,2012
Maine,Domestic Only,Multiple modes & mail,tons_out,586.705133,thousand tons,2012
Maine,Domestic Only,Multiple modes & mail,tons_in,376.74433,thousand tons,2012
Maine,Domestic Only,Pipeline,tons_within,383.0186,thousand tons,2012
Maine,Domestic Only,Pipeline,tons_out,837.4796,thousand tons,2012
Maine,Domestic Only,Pipeline,tons_in,855.9214,thousand tons,2012
Maine,Domestic Only,Rail,tons_within,330,thousand tons,2012
Maine,Domestic Only,Rail,tons_out,916.5549,thousand tons,2012
Maine,Domestic Only,Rail,tons_in,871.1536,thousand tons,2012
Maine,Domestic Only,Truck,tons_within,48578.88858,thousand tons,2012
Maine,Domestic Only,Truck,tons_out,15044.25019,thousand tons,2012
Maine,Domestic Only,Truck,tons_in,8593.342983,thousand tons,2012
Maine,Domestic Only,Water,tons_within,6.83,thousand tons,2012
Maine,Domestic Only,Water,tons_out,0,thousand tons,2012
Maine,Domestic Only,Water,tons_in,0,thousand tons,2012
Maine,Export,Air (include truck-air),tons_within,0,thousand tons,2012
Maine,Export,Air (include truck-air),tons_out,8.689314,thousand tons,2012
Maine,Export,Air (include truck-air),tons_in,1.581162,thousand tons,2012
Maine,Export,Multiple modes & mail,tons_within,65.2669,thousand tons,2012
Maine,Export,Multiple modes & mail,tons_out,31.29613,thousand tons,2012
Maine,Export,Multiple modes & mail,tons_in,21.7145,thousand tons,2012
Maine,Export,Other and unknown,tons_within,8.779,thousand tons,2012
Maine,Export,Other and unknown,tons_out,0.6026,thousand tons,2012
Maine,Export,Other and unknown,tons_in,0.6097,thousand tons,2012
Maine,Export,Pipeline,tons_within,119.0833,thousand tons,2012
Maine,Export,Pipeline,tons_out,0,thousand tons,2012
Maine,Export,Pipeline,tons_in,38.2731,thousand tons,2012
Maine,Export,Rail,tons_within,327.4427,thousand tons,2012
Maine,Export,Rail,tons_out,78.7214,thousand tons,2012
Maine,Export,Rail,tons_in,213.71225,thousand tons,2012
Maine,Export,Truck,tons_within,1796.6019,thousand tons,2012
Maine,Export,Truck,tons_out,364.235757,thousand tons,2012
Maine,Export,Truck,tons_in,762.350193,thousand tons,2012
Maine,Export,Water,tons_within,62.2309,thousand tons,2012
Maine,Export,Water,tons_out,108.994689,thousand tons,2012
Maine,Export,Water,tons_in,35.4484,thousand tons,2012
Maine,Import,Air (include truck-air),tons_within,0,thousand tons,2012
Maine,Import,Air (include truck-air),tons_out,0.067018,thousand tons,2012
Maine,Import,Air (include truck-air),tons_in,2.258888,thousand tons,2012
Maine,Import,Multiple modes & mail,tons_within,34.803,thousand tons,2012
Maine,Import,Multiple modes & mail,tons_out,159.055443,thousand tons,2012
Maine,Import,Multiple modes & mail,tons_in,38.997415,thousand tons,2012
Maine,Import,Other and unknown,tons_within,2.7899,thousand tons,2012
Maine,Import,Other and unknown,tons_out,0.5544,thousand tons,2012
Maine,Import,Other and unknown,tons_in,1.7686,thousand tons,2012
Maine,Import,Pipeline,tons_within,1732.4601,thousand tons,2012
Maine,Import,Pipeline,tons_out,0,thousand tons,2012
Maine,Import,Pipeline,tons_in,1003.1601,thousand tons,2012
Maine,Import,Rail,tons_within,316.4096,thousand tons,2012
Maine,Import,Rail,tons_out,961.015044,thousand tons,2012
Maine,Import,Rail,tons_in,477.39806,thousand tons,2012
Maine,Import,Truck,tons_within,1936.0781,thousand tons,2012
Maine,Import,Truck,tons_out,2959.833643,thousand tons,2012
Maine,Import,Truck,tons_in,252.471675,thousand tons,2012
Maine,Import,Water,tons_within,179.8894,thousand tons,2012
Maine,Import,Water,tons_out,2692.8112,thousand tons,2012
Maine,Import,Water,tons_in,53.891384,thousand tons,2012
Maryland,Domestic Only,Air (include truck-air),tons_within,0,thousand tons,2012
Maryland,Domestic Only,Air (include truck-air),tons_out,19.091903,thousand tons,2012
Maryland,Domestic Only,Air (include truck-air),tons_in,44.7643,thousand tons,2012
Maryland,Domestic Only,Multiple modes & mail,tons_within,87.6921,thousand tons,2012
Maryland,Domestic Only,Multiple modes & mail,tons_out,2431.151392,thousand tons,2012
Maryland,Domestic Only,Multiple modes & mail,tons_in,1368.571879,thousand tons,2012
Maryland,Domestic Only,Pipeline,tons_within,22.4815,thousand tons,2012
Maryland,Domestic Only,Pipeline,tons_out,11461.1099,thousand tons,2012
Maryland,Domestic Only,Pipeline,tons_in,14971.193,thousand tons,2012
Maryland,Domestic Only,Rail,tons_within,811.426747,thousand tons,2012
Maryland,Domestic Only,Rail,tons_out,3443.382396,thousand tons,2012
Maryland,Domestic Only,Rail,tons_in,14303.792,thousand tons,2012
Maryland,Domestic Only,Truck,tons_within,92354.37551,thousand tons,2012
Maryland,Domestic Only,Truck,tons_out,36938.70241,thousand tons,2012
Maryland,Domestic Only,Truck,tons_in,38964.82335,thousand tons,2012
Maryland,Domestic Only,Water,tons_within,62.204,thousand tons,2012
Maryland,Domestic Only,Water,tons_out,776.359,thousand tons,2012
Maryland,Domestic Only,Water,tons_in,193.409,thousand tons,2012
Maryland,Export,Air (include truck-air),tons_within,0.026246,thousand tons,2012
Maryland,Export,Air (include truck-air),tons_out,35.947123,thousand tons,2012
Maryland,Export,Air (include truck-air),tons_in,0.698801,thousand tons,2012
Maryland,Export,Multiple modes & mail,tons_within,9.380306,thousand tons,2012
Maryland,Export,Multiple modes & mail,tons_out,69.381774,thousand tons,2012
Maryland,Export,Multiple modes & mail,tons_in,660.434545,thousand tons,2012
Maryland,Export,Other and unknown,tons_within,0.0026,thousand tons,2012
Maryland,Export,Other and unknown,tons_out,1.8547,thousand tons,2012
Maryland,Export,Other and unknown,tons_in,0,thousand tons,2012
Maryland,Export,Rail,tons_within,120.0252,thousand tons,2012
Maryland,Export,Rail,tons_out,1009.543962,thousand tons,2012
Maryland,Export,Rail,tons_in,13956.5786,thousand tons,2012
Maryland,Export,Truck,tons_within,2834.745577,thousand tons,2012
Maryland,Export,Truck,tons_out,990.036441,thousand tons,2012
Maryland,Export,Truck,tons_in,6460.145871,thousand tons,2012
Maryland,Export,Water,tons_within,1.947982,thousand tons,2012
Maryland,Export,Water,tons_out,109.939637,thousand tons,2012
Maryland,Export,Water,tons_in,359.261413,thousand tons,2012
Maryland,Import,Air (include truck-air),tons_within,0.020404,thousand tons,2012
Maryland,Import,Air (include truck-air),tons_out,0.613652,thousand tons,2012
Maryland,Import,Air (include truck-air),tons_in,23.969887,thousand tons,2012
Maryland,Import,Multiple modes & mail,tons_within,79.112252,thousand tons,2012
Maryland,Import,Multiple modes & mail,tons_out,414.014087,thousand tons,2012
Maryland,Import,Multiple modes & mail,tons_in,124.130129,thousand tons,2012
Maryland,Import,Other and unknown,tons_within,2.5288,thousand tons,2012
Maryland,Import,Other and unknown,tons_out,15.4384,thousand tons,2012
Maryland,Import,Other and unknown,tons_in,11.787,thousand tons,2012
Maryland,Import,Pipeline,tons_within,63.1508,thousand tons,2012
Maryland,Import,Pipeline,tons_out,0,thousand tons,2012
Maryland,Import,Pipeline,tons_in,0,thousand tons,2012
Maryland,Import,Rail,tons_within,739.2453,thousand tons,2012
Maryland,Import,Rail,tons_out,982.734556,thousand tons,2012
Maryland,Import,Rail,tons_in,535.865088,thousand tons,2012
Maryland,Import,Truck,tons_within,6534.299009,thousand tons,2012
Maryland,Import,Truck,tons_out,4324.978663,thousand tons,2012
Maryland,Import,Truck,tons_in,858.581273,thousand tons,2012
Maryland,Import,Water,tons_within,118.922026,thousand tons,2012
Maryland,Import,Water,tons_out,347.792409,thousand tons,2012
Maryland,Import,Water,tons_in,24.804792,thousand tons,2012
Massachusetts,Domestic Only,Air (include truck-air),tons_within,0,thousand tons,2012
Massachusetts,Domestic Only,Air (include truck-air),tons_out,99.577211,thousand tons,2012
Massachusetts,Domestic Only,Air (include truck-air),tons_in,216.155004,thousand tons,2012
Massachusetts,Domestic Only,Multiple modes & mail,tons_within,125.9937,thousand tons,2012
Massachusetts,Domestic Only,Multiple modes & mail,tons_out,813.515943,thousand tons,2012
Massachusetts,Domestic Only,Multiple modes & mail,tons_in,1963.019449,thousand tons,2012
Massachusetts,Domestic Only,Pipeline,tons_within,16.1994,thousand tons,2012
Massachusetts,Domestic Only,Pipeline,tons_out,1818.5257,thousand tons,2012
Massachusetts,Domestic Only,Pipeline,tons_in,8033.5123,thousand tons,2012
Massachusetts,Domestic Only,Rail,tons_within,281.8364,thousand tons,2012
Massachusetts,Domestic Only,Rail,tons_out,447.986771,thousand tons,2012
Massachusetts,Domestic Only,Rail,tons_in,3967.8798,thousand tons,2012
Massachusetts,Domestic Only,Truck,tons_within,107999.2564,thousand tons,2012
Massachusetts,Domestic Only,Truck,tons_out,30341.12928,thousand tons,2012
Massachusetts,Domestic Only,Truck,tons_in,41701.31697,thousand tons,2012
Massachusetts,Export,Air (include truck-air),tons_within,0.065579,thousand tons,2012
Massachusetts,Export,Air (include truck-air),tons_out,103.04839,thousand tons,2012
Massachusetts,Export,Air (include truck-air),tons_in,12.668295,thousand tons,2012
Massachusetts,Export,Multiple modes & mail,tons_within,8.022186,thousand tons,2012
Massachusetts,Export,Multiple modes & mail,tons_out,89.237167,thousand tons,2012
Massachusetts,Export,Multiple modes & mail,tons_in,15.562245,thousand tons,2012
Massachusetts,Export,Other and unknown,tons_within,0.3162,thousand tons,2012
Massachusetts,Export,Other and unknown,tons_out,3.0859,thousand tons,2012
Massachusetts,Export,Other and unknown,tons_in,1.29,thousand tons,2012
Massachusetts,Export,Rail,tons_within,2.9536,thousand tons,2012
Massachusetts,Export,Rail,tons_out,131.508604,thousand tons,2012
Massachusetts,Export,Rail,tons_in,86.2622,thousand tons,2012
Massachusetts,Export,Truck,tons_within,1437.020644,thousand tons,2012
Massachusetts,Export,Truck,tons_out,1307.519569,thousand tons,2012
Massachusetts,Export,Truck,tons_in,166.030279,thousand tons,2012
Massachusetts,Export,Water,tons_within,0.5983,thousand tons,2012
Massachusetts,Export,Water,tons_out,338.702181,thousand tons,2012
Massachusetts,Export,Water,tons_in,9.640083,thousand tons,2012
Massachusetts,Import,Air (include truck-air),tons_within,0.024676,thousand tons,2012
Massachusetts,Import,Air (include truck-air),tons_out,9.532247,thousand tons,2012
Massachusetts,Import,Air (include truck-air),tons_in,48.938737,thousand tons,2012
Massachusetts,Import,Multiple modes & mail,tons_within,13.462293,thousand tons,2012
Massachusetts,Import,Multiple modes & mail,tons_out,74.773937,thousand tons,2012
Massachusetts,Import,Multiple modes & mail,tons_in,304.674856,thousand tons,2012
Massachusetts,Import,Other and unknown,tons_within,1.6706,thousand tons,2012
Massachusetts,Import,Other and unknown,tons_out,1.5211,thousand tons,2012
Massachusetts,Import,Other and unknown,tons_in,12.6089,thousand tons,2012
Massachusetts,Import,Pipeline,tons_within,152.06779,thousand tons,2012
Massachusetts,Import,Pipeline,tons_out,1808.3012,thousand tons,2012
Massachusetts,Import,Pipeline,tons_in,537.4044,thousand tons,2012
Massachusetts,Import,Rail,tons_within,89.4117,thousand tons,2012
Massachusetts,Import,Rail,tons_out,630.8481,thousand tons,2012
Massachusetts,Import,Rail,tons_in,1253.11466,thousand tons,2012
Massachusetts,Import,Truck,tons_within,4744.954912,thousand tons,2012
Massachusetts,Import,Truck,tons_out,487.628022,thousand tons,2012
Massachusetts,Import,Truck,tons_in,2784.933497,thousand tons,2012
Massachusetts,Import,Water,tons_within,171.4692,thousand tons,2012
Massachusetts,Import,Water,tons_out,3071.805474,thousand tons,2012
Massachusetts,Import,Water,tons_in,417.795407,thousand tons,2012
Michigan,Domestic Only,Air (include truck-air),tons_within,0.0495,thousand tons,2012
Michigan,Domestic Only,Air (include truck-air),tons_out,100.154403,thousand tons,2012
Michigan,Domestic Only,Air (include truck-air),tons_in,26.926699,thousand tons,2012
Michigan,Domestic Only,Multiple modes & mail,tons_within,4791.3319,thousand tons,2012
Michigan,Domestic Only,Multiple modes & mail,tons_out,9433.114077,thousand tons,2012
Michigan,Domestic Only,Multiple modes & mail,tons_in,5377.450215,thousand tons,2012
Michigan,Domestic Only,Pipeline,tons_within,8675.4858,thousand tons,2012
Michigan,Domestic Only,Pipeline,tons_out,4417.2909,thousand tons,2012
Michigan,Domestic Only,Pipeline,tons_in,39860.2331,thousand tons,2012
Michigan,Domestic Only,Rail,tons_within,25097.6076,thousand tons,2012
Michigan,Domestic Only,Rail,tons_out,11082.3072,thousand tons,2012
Michigan,Domestic Only,Rail,tons_in,34323.5253,thousand tons,2012
Michigan,Domestic Only,Truck,tons_within,157482.6542,thousand tons,2012
Michigan,Domestic Only,Truck,tons_out,59543.38858,thousand tons,2012
Michigan,Domestic Only,Truck,tons_in,56136.31804,thousand tons,2012
Michigan,Domestic Only,Water,tons_within,7679.245,thousand tons,2012
Michigan,Domestic Only,Water,tons_out,21033.5665,thousand tons,2012
Michigan,Domestic Only,Water,tons_in,50.4074,thousand tons,2012
Michigan,Export,Air (include truck-air),tons_within,1.22622,thousand tons,2012
Michigan,Export,Air (include truck-air),tons_out,72.868731,thousand tons,2012
Michigan,Export,Air (include truck-air),tons_in,129.392957,thousand tons,2012
Michigan,Export,Multiple modes & mail,tons_within,443.105087,thousand tons,2012
Michigan,Export,Multiple modes & mail,tons_out,1542.142268,thousand tons,2012
Michigan,Export,Multiple modes & mail,tons_in,2093.847815,thousand tons,2012
Michigan,Export,Other and unknown,tons_within,109.1209,thousand tons,2012
Michigan,Export,Other and unknown,tons_out,460.9725,thousand tons,2012
Michigan,Export,Other and unknown,tons_in,14.44,thousand tons,2012
Michigan,Export,Pipeline,tons_within,1087.042972,thousand tons,2012
Michigan,Export,Pipeline,tons_out,3199.5304,thousand tons,2012
Michigan,Export,Pipeline,tons_in,20009.61674,thousand tons,2012
Michigan,Export,Rail,tons_within,1735.680706,thousand tons,2012
Michigan,Export,Rail,tons_out,1383.184717,thousand tons,2012
Michigan,Export,Rail,tons_in,12564.6751,thousand tons,2012
Michigan,Export,Truck,tons_within,6914.410127,thousand tons,2012
Michigan,Export,Truck,tons_out,2395.962243,thousand tons,2012
Michigan,Export,Truck,tons_in,22379.75554,thousand tons,2012
Michigan,Export,Water,tons_within,3290.734,thousand tons,2012
Michigan,Export,Water,tons_out,370.835803,thousand tons,2012
Michigan,Export,Water,tons_in,833.81438,thousand tons,2012
Michigan,Import,Air (include truck-air),tons_within,1.774499,thousand tons,2012
Michigan,Import,Air (include truck-air),tons_out,9.821087,thousand tons,2012
Michigan,Import,Air (include truck-air),tons_in,83.014466,thousand tons,2012
Michigan,Import,Multiple modes & mail,tons_within,858.083761,thousand tons,2012
Michigan,Import,Multiple modes & mail,tons_out,650.03027,thousand tons,2012
Michigan,Import,Multiple modes & mail,tons_in,693.283267,thousand tons,2012
Michigan,Import,Other and unknown,tons_within,37.3357,thousand tons,2012
Michigan,Import,Other and unknown,tons_out,72.6179,thousand tons,2012
Michigan,Import,Other and unknown,tons_in,7.097291,thousand tons,2012
Michigan,Import,Pipeline,tons_within,3731.0575,thousand tons,2012
Michigan,Import,Pipeline,tons_out,7172.584954,thousand tons,2012
Michigan,Import,Pipeline,tons_in,1792.934,thousand tons,2012
Michigan,Import,Rail,tons_within,3199.784082,thousand tons,2012
Michigan,Import,Rail,tons_out,14747.09292,thousand tons,2012
Michigan,Import,Rail,tons_in,4120.143536,thousand tons,2012
Michigan,Import,Truck,tons_within,10975.73231,thousand tons,2012
Michigan,Import,Truck,tons_out,12091.78299,thousand tons,2012
Michigan,Import,Truck,tons_in,3169.741907,thousand tons,2012
Michigan,Import,Water,tons_within,2365.053698,thousand tons,2012
Michigan,Import,Water,tons_out,122.14566,thousand tons,2012
Michigan,Import,Water,tons_in,818.31043,thousand tons,2012
Minnesota,Domestic Only,Air (include truck-air),tons_within,0,thousand tons,2012
Minnesota,Domestic Only,Air (include truck-air),tons_out,26.953708,thousand tons,2012
Minnesota,Domestic Only,Air (include truck-air),tons_in,26.802303,thousand tons,2012
Minnesota,Domestic Only,Multiple modes & mail,tons_within,309.8427,thousand tons,2012
Minnesota,Domestic Only,Multiple modes & mail,tons_out,18112.88887,thousand tons,2012
Minnesota,Domestic Only,Multiple modes & mail,tons_in,4234.660474,thousand tons,2012
Minnesota,Domestic Only,Pipeline,tons_within,200.3031,thousand tons,2012
Minnesota,Domestic Only,Pipeline,tons_out,28831.8739,thousand tons,2012
Minnesota,Domestic Only,Pipeline,tons_in,51445.7023,thousand tons,2012
Minnesota,Domestic Only,Rail,tons_within,10308.1152,thousand tons,2012
Minnesota,Domestic Only,Rail,tons_out,60474.0759,thousand tons,2012
Minnesota,Domestic Only,Rail,tons_in,35129.7406,thousand tons,2012
Minnesota,Domestic Only,Truck,tons_within,226151.6872,thousand tons,2012
Minnesota,Domestic Only,Truck,tons_out,61094.94297,thousand tons,2012
Minnesota,Domestic Only,Truck,tons_in,60807.51884,thousand tons,2012
Minnesota,Domestic Only,Water,tons_within,0,thousand tons,2012
Minnesota,Domestic Only,Water,tons_out,8621.388,thousand tons,2012
Minnesota,Domestic Only,Water,tons_in,8978.6757,thousand tons,2012
Minnesota,Export,Air (include truck-air),tons_within,0.030653,thousand tons,2012
Minnesota,Export,Air (include truck-air),tons_out,83.552854,thousand tons,2012
Minnesota,Export,Air (include truck-air),tons_in,7.095697,thousand tons,2012
Minnesota,Export,Multiple modes & mail,tons_within,0.000003,thousand tons,2012
Minnesota,Export,Multiple modes & mail,tons_out,800.376129,thousand tons,2012
Minnesota,Export,Multiple modes & mail,tons_in,0.137346,thousand tons,2012
Minnesota,Export,Other and unknown,tons_within,1.81776,thousand tons,2012
Minnesota,Export,Other and unknown,tons_out,0.926844,thousand tons,2012
Minnesota,Export,Other and unknown,tons_in,0.7454,thousand tons,2012
Minnesota,Export,Pipeline,tons_within,0,thousand tons,2012
Minnesota,Export,Pipeline,tons_out,205.6297,thousand tons,2012
Minnesota,Export,Pipeline,tons_in,0,thousand tons,2012
Minnesota,Export,Rail,tons_within,0,thousand tons,2012
Minnesota,Export,Rail,tons_out,7990.677684,thousand tons,2012
Minnesota,Export,Rail,tons_in,0,thousand tons,2012
Minnesota,Export,Truck,tons_within,7.145468,thousand tons,2012
Minnesota,Export,Truck,tons_out,2894.601554,thousand tons,2012
Minnesota,Export,Truck,tons_in,0.026601,thousand tons,2012
Minnesota,Export,Water,tons_within,0,thousand tons,2012
Minnesota,Export,Water,tons_out,706.69143,thousand tons,2012
Minnesota,Export,Water,tons_in,0,thousand tons,2012
Minnesota,Import,Air (include truck-air),tons_within,0.2596,thousand tons,2012
Minnesota,Import,Air (include truck-air),tons_out,3.498726,thousand tons,2012
Minnesota,Import,Air (include truck-air),tons_in,27.882885,thousand tons,2012
Minnesota,Import,Multiple modes & mail,tons_within,0,thousand tons,2012
Minnesota,Import,Multiple modes & mail,tons_out,0,thousand tons,2012
Minnesota,Import,Multiple modes & mail,tons_in,1953.039502,thousand tons,2012
Minnesota,Import,Other and unknown,tons_within,15.409774,thousand tons,2012
Minnesota,Import,Other and unknown,tons_out,7.0341,thousand tons,2012
Minnesota,Import,Other and unknown,tons_in,2.60569,thousand tons,2012
Minnesota,Import,Pipeline,tons_within,0,thousand tons,2012
Minnesota,Import,Pipeline,tons_out,0,thousand tons,2012
Minnesota,Import,Pipeline,tons_in,16936.0736,thousand tons,2012
Minnesota,Import,Rail,tons_within,0,thousand tons,2012
Minnesota,Import,Rail,tons_out,0,thousand tons,2012
Minnesota,Import,Rail,tons_in,5601.699732,thousand tons,2012
Minnesota,Import,Truck,tons_within,14.828635,thousand tons,2012
Minnesota,Import,Truck,tons_out,0.0905,thousand tons,2012
Minnesota,Import,Truck,tons_in,1917.552922,thousand tons,2012
Minnesota,Import,Water,tons_within,0,thousand tons,2012
Minnesota,Import,Water,tons_out,0,thousand tons,2012
Minnesota,Import,Water,tons_in,453.3243,thousand tons,2012
Mississippi,Domestic Only,Air (include truck-air),tons_within,0,thousand tons,2012
Mississippi,Domestic Only,Air (include truck-air),tons_out,7.7946,thousand tons,2012
Mississippi,Domestic Only,Air (include truck-air),tons_in,21.0331,thousand tons,2012
Mississippi,Domestic Only,Multiple modes & mail,tons_within,42.5362,thousand tons,2012
Mississippi,Domestic Only,Multiple modes & mail,tons_out,2503.999575,thousand tons,2012
Mississippi,Domestic Only,Multiple modes & mail,tons_in,2619.112836,thousand tons,2012
Mississippi,Domestic Only,Pipeline,tons_within,3965.9698,thousand tons,2012
Mississippi,Domestic Only,Pipeline,tons_out,108005.6333,thousand tons,2012
Mississippi,Domestic Only,Pipeline,tons_in,128303.9087,thousand tons,2012
Mississippi,Domestic Only,Rail,tons_within,760.664,thousand tons,2012
Mississippi,Domestic Only,Rail,tons_out,5593.5411,thousand tons,2012
Mississippi,Domestic Only,Rail,tons_in,10115.5508,thousand tons,2012
Mississippi,Domestic Only,Truck,tons_within,116889.2846,thousand tons,2012
Mississippi,Domestic Only,Truck,tons_out,33793.20176,thousand tons,2012
Mississippi,Domestic Only,Truck,tons_in,48836.15313,thousand tons,2012
Mississippi,Domestic Only,Water,tons_within,552.187,thousand tons,2012
Mississippi,Domestic Only,Water,tons_out,1067.2848,thousand tons,2012
Mississippi,Domestic Only,Water,tons_in,3258.0294,thousand tons,2012
Mississippi,Export,Air (include truck-air),tons_within,0,thousand tons,2012
Mississippi,Export,Air (include truck-air),tons_out,11.772174,thousand tons,2012
Mississippi,Export,Air (include truck-air),tons_in,0.0065,thousand tons,2012
Mississippi,Export,Multiple modes & mail,tons_within,4.013409,thousand tons,2012
Mississippi,Export,Multiple modes & mail,tons_out,171.503891,thousand tons,2012
Mississippi,Export,Multiple modes & mail,tons_in,23.698853,thousand tons,2012
Mississippi,Export,Other and unknown,tons_within,0,thousand tons,2012
Mississippi,Export,Other and unknown,tons_out,1.654,thousand tons,2012
Mississippi,Export,Other and unknown,tons_in,0,thousand tons,2012
Mississippi,Export,Pipeline,tons_within,11.6417,thousand tons,2012
Mississippi,Export,Pipeline,tons_out,0,thousand tons,2012
Mississippi,Export,Pipeline,tons_in,0.033,thousand tons,2012
Mississippi,Export,Rail,tons_within,326.125,thousand tons,2012
Mississippi,Export,Rail,tons_out,817.225321,thousand tons,2012
Mississippi,Export,Rail,tons_in,65.180871,thousand tons,2012
Mississippi,Export,Truck,tons_within,5037.1786,thousand tons,2012
Mississippi,Export,Truck,tons_out,1761.948664,thousand tons,2012
Mississippi,Export,Truck,tons_in,473.518827,thousand tons,2012
Mississippi,Export,Water,tons_within,389.694332,thousand tons,2012
Mississippi,Export,Water,tons_out,305.015644,thousand tons,2012
Mississippi,Export,Water,tons_in,93.756983,thousand tons,2012
Mississippi,Import,Air (include truck-air),tons_within,0,thousand tons,2012
Mississippi,Import,Air (include truck-air),tons_out,0.132802,thousand tons,2012
Mississippi,Import,Air (include truck-air),tons_in,15.153317,thousand tons,2012
Mississippi,Import,Multiple modes & mail,tons_within,0.0179,thousand tons,2012
Mississippi,Import,Multiple modes & mail,tons_out,8.302799,thousand tons,2012
Mississippi,Import,Multiple modes & mail,tons_in,657.299625,thousand tons,2012
Mississippi,Import,No domestic mode,tons_within,15566.4818,thousand tons,2012
Mississippi,Import,No domestic mode,tons_out,0,thousand tons,2012
