State,Trade_Type,Domestic_Mode,Field,Value,Unit,Year
Alaska,Import,Truck,tmiles_within,48.053251,million ton-miles,2012
Alaska,Import,Truck,tmiles_out,0,million ton-miles,2012
Alaska,Import,Truck,tmiles_in,0,million ton-miles,2012
Alaska,Import,Water,tmiles_within,15.973783,million ton-miles,2012
Alaska,Import,Water,tmiles_out,19.0173,million ton-miles,2012
Alaska,Import,Water,tmiles_in,0.001109,million ton-miles,2012
Arizona,Domestic Only,Air (include truck-air),tmiles_within,0,million ton-miles,2012
Arizona,Domestic Only,Air (include truck-air),tmiles_out,44.427412,million ton-miles,2012
Arizona,Domestic Only,Air (include truck-air),tmiles_in,50.320654,million ton-miles,2012
Arizona,Domestic Only,Multiple modes & mail,tmiles_within,35.516594,million ton-miles,2012
Arizona,Domestic Only,Multiple modes & mail,tmiles_out,682.702707,million ton-miles,2012
Arizona,Domestic Only,Multiple modes & mail,tmiles_in,3627.961524,million ton-miles,2012
Arizona,Domestic Only,Pipeline,tmiles_within,0.201,million ton-miles,2012
Arizona,Domestic Only,Pipeline,tmiles_out,12546.092,million ton-miles,2012
Arizona,Domestic Only,Pipeline,tmiles_in,9670.2352,million ton-miles,2012
Arizona,Domestic Only,Rail,tmiles_within,642.9328,million ton-miles,2012
Arizona,Domestic Only,Rail,tmiles_out,817.811,million ton-miles,2012
Arizona,Domestic Only,Rail,tmiles_in,17487.6628,million ton-miles,2012
Arizona,Domestic Only,Truck,tmiles_within,8394.937985,million ton-miles,2012
Arizona,Domestic Only,Truck,tmiles_out,11042.06025,million ton-miles,2012
Arizona,Domestic Only,Truck,tmiles_in,18441.93599,million ton-miles,2012
Arizona,Export,Air (include truck-air),tmiles_within,0.148171,million ton-miles,2012
Arizona,Export,Air (include truck-air),tmiles_out,32.372893,million ton-miles,2012
Arizona,Export,Air (include truck-air),tmiles_in,0.585928,million ton-miles,2012
Arizona,Export,Multiple modes & mail,tmiles_within,0,million ton-miles,2012
Arizona,Export,Multiple modes & mail,tmiles_out,381.821712,million ton-miles,2012
Arizona,Export,Multiple modes & mail,tmiles_in,8.1226,million ton-miles,2012
Arizona,Export,Other and unknown,tmiles_within,0.774904,million ton-miles,2012
Arizona,Export,Other and unknown,tmiles_out,6.586693,million ton-miles,2012
Arizona,Export,Other and unknown,tmiles_in,4.257634,million ton-miles,2012
Arizona,Export,Pipeline,tmiles_within,132.0457,million ton-miles,2012
Arizona,Export,Pipeline,tmiles_out,428.7503,million ton-miles,2012
Arizona,Export,Pipeline,tmiles_in,197.672399,million ton-miles,2012
Arizona,Export,Rail,tmiles_within,554.094664,million ton-miles,2012
Arizona,Export,Rail,tmiles_out,130.165855,million ton-miles,2012
Arizona,Export,Rail,tmiles_in,860.19358,million ton-miles,2012
Arizona,Export,Truck,tmiles_within,584.907425,million ton-miles,2012
Arizona,Export,Truck,tmiles_out,1422.426498,million ton-miles,2012
Arizona,Export,Truck,tmiles_in,1648.854101,million ton-miles,2012
Arizona,Import,Air (include truck-air),tmiles_within,0.172803,million ton-miles,2012
Arizona,Import,Air (include truck-air),tmiles_out,1.352681,million ton-miles,2012
Arizona,Import,Air (include truck-air),tmiles_in,32.024011,million ton-miles,2012
Arizona,Import,Multiple modes & mail,tmiles_within,0.016591,million ton-miles,2012
Arizona,Import,Multiple modes & mail,tmiles_out,0.000557,million ton-miles,2012
Arizona,Import,Multiple modes & mail,tmiles_in,447.116791,million ton-miles,2012
Arizona,Import,Other and unknown,tmiles_within,1.751801,million ton-miles,2012
Arizona,Import,Other and unknown,tmiles_out,31.3556,million ton-miles,2012
Arizona,Import,Other and unknown,tmiles_in,6.772483,million ton-miles,2012
Arizona,Import,Pipeline,tmiles_within,0,million ton-miles,2012
Arizona,Import,Pipeline,tmiles_out,0,million ton-miles,2012
Arizona,Import,Pipeline,tmiles_in,27.33383,million ton-miles,2012
Arizona,Import,Rail,tmiles_within,44.5613,million ton-miles,2012
Arizona,Import,Rail,tmiles_out,1645.9851,million ton-miles,2012
Arizona,Import,Rail,tmiles_in,876.960238,million ton-miles,2012
Arizona,Import,Truck,tmiles_within,371.08156,million ton-miles,2012
Arizona,Import,Truck,tmiles_out,1788.771804,million ton-miles,2012
Arizona,Import,Truck,tmiles_in,868.648823,million ton-miles,2012
Arkansas,Domestic Only,Air (include truck-air),tmiles_within,0,million ton-miles,2012
Arkansas,Domestic Only,Air (include truck-air),tmiles_out,5.529407,million ton-miles,2012
Arkansas,Domestic Only,Air (include truck-air),tmiles_in,8.899297,million ton-miles,2012
Arkansas,Domestic Only,Multiple modes & mail,tmiles_within,534.1215,million ton-miles,2012
Arkansas,Domestic Only,Multiple modes & mail,tmiles_out,2895.676064,million ton-miles,2012
Arkansas,Domestic Only,Multiple modes & mail,tmiles_in,832.853741,million ton-miles,2012
Arkansas,Domestic Only,Pipeline,tmiles_within,5173.0289,million ton-miles,2012
