State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
Oregon,Import,Other and unknown,thousand tons,2012,10.951288,5.7889,4.3075
Oregon,Import,Pipeline,thousand tons,2012,4.6188,551.5882,0
Oregon,Import,Rail,thousand tons,2012,4.2026,3240.510349,220.816655
Oregon,Import,Truck,thousand tons,2012,2991.531233,1182.626764,732.411964
Oregon,Import,Water,thousand tons,2012,267.248754,40.999114,124.341432
Pennsylvania,Domestic Only,Air (include truck-air),thousand tons,2012,0.1169,60.902204,30.685191
Pennsylvania,Domestic Only,Multiple modes & mail,thousand tons,2012,5782.76304,10876.86449,14907.82373
Pennsylvania,Domestic Only,Pipeline,thousand tons,2012,69768.9085,24593.9233,48449.9905
Pennsylvania,Domestic Only,Rail,thousand tons,2012,11814.8349,43162.94405,19430.30361
Pennsylvania,Domestic Only,Truck,thousand tons,2012,286929.9763,107035.5676,118632.8971
Pennsylvania,Domestic Only,Water,thousand tons,2012,3483.9438,7579.2996,1107.1637
Pennsylvania,Export,Air (include truck-air),thousand tons,2012,1.559228,66.4876,121.33603
Pennsylvania,Export,Multiple modes & mail,thousand tons,2012,8.324581,27.969711,376.553248
Pennsylvania,Export,Other and unknown,thousand tons,2012,0.0102,0.0052,15.6261
Pennsylvania,Export,Pipeline,thousand tons,2012,450.9423,0,554.308873
Pennsylvania,Export,Rail,thousand tons,2012,73.0964,72.544441,2751.170317
Pennsylvania,Export,Truck,thousand tons,2012,1640.273688,943.631373,14263.06138
Pennsylvania,Export,Water,thousand tons,2012,474.709505,138.777031,680.649269
Pennsylvania,Import,Air (include truck-air),thousand tons,2012,7.434095,104.894912,25.35109
Pennsylvania,Import,Multiple modes & mail,thousand tons,2012,35.225876,906.977508,764.215158
Pennsylvania,Import,No domestic mode,thousand tons,2012,16327.6084,0,0
Pennsylvania,Import,Other and unknown,thousand tons,2012,12.6881,30.216902,16.5093
Pennsylvania,Import,Pipeline,thousand tons,2012,420.2354,4162.2709,249.0482
Pennsylvania,Import,Rail,thousand tons,2012,248.2375,3879.782453,7097.9046
Pennsylvania,Import,Truck,thousand tons,2012,4613.892324,7536.164436,4145.703641
Pennsylvania,Import,Water,thousand tons,2012,442.236471,768.783068,602.72725
Rhode Island,Domestic Only,Air (include truck-air),thousand tons,2012,0,5.4639,4.0751
Rhode Island,Domestic Only,Multiple modes & mail,thousand tons,2012,4.3015,324.616555,101.858628
Rhode Island,Domestic Only,Pipeline,thousand tons,2012,0.3912,4096.7915,2316.8818
Rhode Island,Domestic Only,Rail,thousand tons,2012,3.6732,213.4714,9.8147
Rhode Island,Domestic Only,Truck,thousand tons,2012,17622.52028,7404.282417,12726.85366
Rhode Island,Export,Air (include truck-air),thousand tons,2012,0,0.0937,11.939159
Rhode Island,Export,Multiple modes & mail,thousand tons,2012,0,0,9.264662
Rhode Island,Export,Other and unknown,thousand tons,2012,0,0,0.4038
Rhode Island,Export,Rail,thousand tons,2012,0,0.1894,60.754293
Rhode Island,Export,Truck,thousand tons,2012,0.4182,0.1284,459.951723
Rhode Island,Export,Water,thousand tons,2012,724.0039,1.5421,55.025217
Rhode Island,Import,Air (include truck-air),thousand tons,2012,0,6.323215,0.14511
Rhode Island,Import,Multiple modes & mail,thousand tons,2012,25.7015,97.287783,52.774691
Rhode Island,Import,Other and unknown,thousand tons,2012,0.0003,1.1461,0.0003
Rhode Island,Import,Rail,thousand tons,2012,0,70.14487,222.9309
Rhode Island,Import,Truck,thousand tons,2012,2136.3521,301.248974,360.998677
Rhode Island,Import,Water,thousand tons,2012,208.7658,24.559236,939.509794
South Carolina,Domestic Only,Air (include truck-air),thousand tons,2012,0.0795,24.623614,13.515203
South Carolina,Domestic Only,Multiple modes & mail,thousand tons,2012,485.235707,5530.222471,2478.681197
South Carolina,Domestic Only,Pipeline,thousand tons,2012,0.652,20284.1341,16923.1136
South Carolina,Domestic Only,Rail,thousand tons,2012,2308.5782,26750.0311,3105.4287
South Carolina,Domestic Only,Truck,thousand tons,2012,100124.7082,40468.41967,39184.90239
South Carolina,Domestic Only,Water,thousand tons,2012,0,214.068,0
South Carolina,Export,Air (include truck-air),thousand tons,2012,0.055319,0.251623,45.045227
South Carolina,Export,Multiple modes & mail,thousand tons,2012,41.00329,722.455563,92.245323
South Carolina,Export,Other and unknown,thousand tons,2012,0.0009,52.9255,5.2946
South Carolina,Export,Rail,thousand tons,2012,196.4821,287.3462,419.994203
South Carolina,Export,Truck,thousand tons,2012,3185.183315,2581.658704,2326.449711
South Carolina,Export,Water,thousand tons,2012,16.208893,54.447785,74.226851
South Carolina,Import,Air (include truck-air),thousand tons,2012,0.608175,46.6713,0.918811
South Carolina,Import,Multiple modes & mail,thousand tons,2012,123.321618,667.29444,951.570794
South Carolina,Import,Other and unknown,thousand tons,2012,2.7975,12.3527,64.8424
South Carolina,Import,Rail,thousand tons,2012,835.066,1222.909855,812.254471
South Carolina,Import,Truck,thousand tons,2012,4014.281803,1451.188602,3277.118275
South Carolina,Import,Water,thousand tons,2012,662.699859,122.477477,239.539346
South Dakota,Domestic Only,Air (include truck-air),thousand tons,2012,0,2.1023,1.8956
South Dakota,Domestic Only,Multiple modes & mail,thousand tons,2012,396.4239,834.238314,2499.564733
South Dakota,Domestic Only,Pipeline,thousand tons,2012,301.4018,16881.5871,15325.0502
South Dakota,Domestic Only,Rail,thousand tons,2012,1718.4501,3093.923,10040.1688
South Dakota,Domestic Only,Truck,thousand tons,2012,66419.74228,13118.9551,16334.91213
South Dakota,Export,Air (include truck-air),thousand tons,2012,0.0024,1.5867,2.813421
South Dakota,Export,Multiple modes & mail,thousand tons,2012,0,0,34.107996
South Dakota,Export,Other and unknown,thousand tons,2012,0,0.0232,0.2136
South Dakota,Export,Pipeline,thousand tons,2012,0,0,60.7355
South Dakota,Export,Rail,thousand tons,2012,0,0,587.9199
South Dakota,Export,Truck,thousand tons,2012,0.0002,0,331.366556
South Dakota,Import,Air (include truck-air),thousand tons,2012,0,1.171602,0.0003
South Dakota,Import,Multiple modes & mail,thousand tons,2012,0,25.723498,0
South Dakota,Import,Other and unknown,thousand tons,2012,0,0.4575,0
South Dakota,Import,Rail,thousand tons,2012,0,274.24586,0
South Dakota,Import,Truck,thousand tons,2012,0,268.953441,0
Tennessee,Domestic Only,Air (include truck-air),thousand tons,2012,0.4365,46.908201,24.452002
Tennessee,Domestic Only,Multiple modes & mail,thousand tons,2012,1055.26247,5660.441064,4376.531819
Tennessee,Domestic Only,Pipeline,thousand tons,2012,242.9337,42603.8305,37228.6417
Tennessee,Domestic Only,Rail,thousand tons,2012,2149.2417,20474.1291,8015.3988
Tennessee,Domestic Only,Truck,thousand tons,2012,134967.7067,56878.20339,70563.36154
Tennessee,Domestic Only,Water,thousand tons,2012,587.979,7538.2322,2126.3571
Tennessee,Export,Air (include truck-air),thousand tons,2012,6.436683,179.972023,59.006945
Tennessee,Export,Multiple modes & mail,thousand tons,2012,0.0006,0.001663,1276.178843
Tennessee,Export,Other and unknown,thousand tons,2012,2.1692,0.0007,0.7804
Tennessee,Export,Pipeline,thousand tons,2012,0,0,0.25646
Tennessee,Export,Rail,thousand tons,2012,0,0,1558.151897
Tennessee,Export,Truck,thousand tons,2012,3.508707,1.391618,4062.260621
Tennessee,Export,Water,thousand tons,2012,0,0,5.328313
Tennessee,Import,Air (include truck-air),thousand tons,2012,12.326364,115.675723,202.429428
Tennessee,Import,Multiple modes & mail,thousand tons,2012,0.009613,2464.396655,0.001043
Tennessee,Import,Other and unknown,thousand tons,2012,4.214581,36.5189,6.115069
Tennessee,Import,Pipeline,thousand tons,2012,0,1926.4172,0
Tennessee,Import,Rail,thousand tons,2012,0,3255.993246,0
Tennessee,Import,Truck,thousand tons,2012,21.54447,2127.253927,3.874582
Tennessee,Import,Water,thousand tons,2012,0,21.215163,0
Texas,Domestic Only,Air (include truck-air),thousand tons,2012,5.6416,122.956203,131.800501
Texas,Domestic Only,Multiple modes & mail,thousand tons,2012,11118.54079,23916.42922,12297.19317
Texas,Domestic Only,Pipeline,thousand tons,2012,468414.2612,46290.8603,157441.5574
Texas,Domestic Only,Rail,thousand tons,2012,51660.1014,134977.008,37272.8652
Texas,Domestic Only,Truck,thousand tons,2012,1112953.575,107537.5321,96081.36054
Texas,Domestic Only,Water,thousand tons,2012,145471.8966,26200.0718,22455.7883
Texas,Export,Air (include truck-air),thousand tons,2012,8.070048,56.200008,190.764552
Texas,Export,Multiple modes & mail,thousand tons,2012,8007.564826,936.627968,1858.288401
Texas,Export,Other and unknown,thousand tons,2012,139.17943,36.8366,45.220076
Texas,Export,Pipeline,thousand tons,2012,51961.4497,3521.457723,719.356486
Texas,Export,Rail,thousand tons,2012,12753.92902,21855.5837,6376.461748
Texas,Export,Truck,thousand tons,2012,57149.92397,17986.11799,8755.469965
Texas,Export,Water,thousand tons,2012,26444.45527,932.700238,804.334871
Texas,Import,Air (include truck-air),thousand tons,2012,12.653162,77.139411,60.392351
Texas,Import,Multiple modes & mail,thousand tons,2012,3963.808653,3006.265589,1333.68424
Texas,Import,No domestic mode,thousand tons,2012,139109.4151,0,0
Texas,Import,Other and unknown,thousand tons,2012,161.3547,49.205861,334.9877
Texas,Import,Pipeline,thousand tons,2012,18061.14243,5836.226454,5835.315997
Texas,Import,Rail,thousand tons,2012,5128.872327,7185.637603,10666.98721
Texas,Import,Truck,thousand tons,2012,44307.74302,4191.005085,18587.5977
Texas,Import,Water,thousand tons,2012,12907.55903,1286.186001,922.925325
Utah,Domestic Only,Air (include truck-air),thousand tons,2012,0,59.269203,291.518304
Utah,Domestic Only,Multiple modes & mail,thousand tons,2012,46.8096,1105.418874,3338.51887
Utah,Domestic Only,Other and unknown,thousand tons,2012,4206.79,0,0
Utah,Domestic Only,Pipeline,thousand tons,2012,15863.4555,27374.0898,33962.9374
Utah,Domestic Only,Rail,thousand tons,2012,3923.2601,5782.1906,6668.2537
Utah,Domestic Only,Truck,thousand tons,2012,45497.38195,15389.44264,16183.64864
Utah,Export,Air (include truck-air),thousand tons,2012,0.06623,0.3207,39.222988
Utah,Export,Multiple modes & mail,thousand tons,2012,0,0,194.358765
Utah,Export,Other and unknown,thousand tons,2012,0.1417,0,4.9652
Utah,Export,Rail,thousand tons,2012,0,0,675.249478
Utah,Export,Truck,thousand tons,2012,1.51307,0,998.946781
Utah,Import,Air (include truck-air),thousand tons,2012,0.239937,9.482295,1.1595
Utah,Import,Multiple modes & mail,thousand tons,2012,0,225.744589,0
Utah,Import,Other and unknown,thousand tons,2012,1.6921,23.4191,1.7383
Utah,Import,Pipeline,thousand tons,2012,0,766.1373,0
Utah,Import,Rail,thousand tons,2012,0,697.820712,0
Utah,Import,Truck,thousand tons,2012,4.044786,620.354425,0.000319
Vermont,Domestic Only,Air (include truck-air),thousand tons,2012,0,2.7791,4.203201
Vermont,Domestic Only,Multiple modes & mail,thousand tons,2012,3.325,204.116538,144.111409
Vermont,Domestic Only,Rail,thousand tons,2012,128.7665,292.9954,798.015
Vermont,Domestic Only,Truck,thousand tons,2012,17277.69293,10146.6353,4887.633501
Vermont,Export,Air (include truck-air),thousand tons,2012,0,1.037149,3.819686
Vermont,Export,Multiple modes & mail,thousand tons,2012,0.0232,0.021299,100.322612
Vermont,Export,Other and unknown,thousand tons,2012,0.4898,2.9135,1.6755
Vermont,Export,Rail,thousand tons,2012,86.1717,41.755365,72.45787
Vermont,Export,Truck,thousand tons,2012,440.169324,706.50755,418.676142
Vermont,Export,Water,thousand tons,2012,0,0,51.204767
Vermont,Import,Air (include truck-air),thousand tons,2012,0,8.877085,0.415602
Vermont,Import,Multiple modes & mail,thousand tons,2012,0,88.102645,0.018999
Vermont,Import,Other and unknown,thousand tons,2012,3.2948,1.0925,3.8844
Vermont,Import,Pipeline,thousand tons,2012,93.9886,0,1494.2952
Vermont,Import,Rail,thousand tons,2012,331.0528,93.005825,1302.424897
Vermont,Import,Truck,thousand tons,2012,947.5016,231.523544,1716.251252
Vermont,Import,Water,thousand tons,2012,0,14.351739,0
Virginia,Domestic Only,Air (include truck-air),thousand tons,2012,0.2508,29.828502,15.082103
Virginia,Domestic Only,Multiple modes & mail,thousand tons,2012,1026.744003,3509.031285,978.51851
Virginia,Domestic Only,Pipeline,thousand tons,2012,2746.8185,20892.4803,14827.7754
Virginia,Domestic Only,Rail,thousand tons,2012,5283.814179,29052.26597,11266.2355
Virginia,Domestic Only,Truck,thousand tons,2012,158562.0237,52968.71934,49868.75076
Virginia,Domestic Only,Water,thousand tons,2012,822.7171,654.516,378.5195
Virginia,Export,Air (include truck-air),thousand tons,2012,8.497747,42.173024,40.479546
Virginia,Export,Multiple modes & mail,thousand tons,2012,54.582604,1599.539033,124.853931
Virginia,Export,Other and unknown,thousand tons,2012,0.9451,0,4.3115
Virginia,Export,Rail,thousand tons,2012,2060.2767,45359.5258,781.855425
Virginia,Export,Truck,thousand tons,2012,7794.330552,24082.36808,1426.293516
Virginia,Export,Water,thousand tons,2012,486.400721,1407.837415,179.801954
Virginia,Import,Air (include truck-air),thousand tons,2012,8.282512,25.192964,21.141577
Virginia,Import,Multiple modes & mail,thousand tons,2012,314.946635,182.601886,1511.459414
Virginia,Import,Other and unknown,thousand tons,2012,81.8729,24.63029,106.7148
Virginia,Import,Pipeline,thousand tons,2012,0,0.015392,0
Virginia,Import,Rail,thousand tons,2012,167.947953,1337.591801,88.0955
Virginia,Import,Truck,thousand tons,2012,3403.791503,982.702384,1770.531995
Virginia,Import,Water,thousand tons,2012,137.814839,215.972764,137.048135
Washington,Domestic Only,Air (include truck-air),thousand tons,2012,0.3778,37.639502,47.969703
Washington,Domestic Only,Multiple modes & mail,thousand tons,2012,4636.713294,3366.638712,3322.359913
Washington,Domestic Only,Pipeline,thousand tons,2012,17756.3152,11611.4602,11336.2101
Washington,Domestic Only,Rail,thousand tons,2012,9274.703879,24429.6841,4994.103975
Washington,Domestic Only,Truck,thousand tons,2012,154092.3136,29081.34174,23433.48853
Washington,Domestic Only,Water,thousand tons,2012,1593.9927,6771.1439,3150.483673
Washington,Export,Air (include truck-air),thousand tons,2012,946.166448,18.520484,38.762481
Washington,Export,Multiple modes & mail,thousand tons,2012,1318.912972,3814.069011,221.968277
Washington,Export,Other and unknown,thousand tons,2012,8.1433,35.726858,321.2388
Washington,Export,Pipeline,thousand tons,2012,174.565437,90.438444,0.428991
Washington,Export,Rail,thousand tons,2012,1452.73481,1845.112382,529.215503
Washington,Export,Truck,thousand tons,2012,46170.73074,7207.925358,1616.046108
Washington,Export,Water,thousand tons,2012,1377.285968,91.684401,252.946836
Washington,Import,Air (include truck-air),thousand tons,2012,1.210618,15.593281,5.608068
Washington,Import,Multiple modes & mail,thousand tons,2012,132.420383,292.360094,3046.592119
Washington,Import,No domestic mode,thousand tons,2012,10732.548,0,0
Washington,Import,Other and unknown,thousand tons,2012,23.4328,2.660935,23.1166
Washington,Import,Pipeline,thousand tons,2012,8306.330258,0,690.5089
Washington,Import,Rail,thousand tons,2012,1940.733654,1154.001441,4112.162363
Washington,Import,Truck,thousand tons,2012,9160.431366,1358.140307,2175.819736
Washington,Import,Water,thousand tons,2012,3844.118428,126.491868,68.241476
Washington DC,Domestic Only,Air (include truck-air),thousand tons,2012,0,1.798801,0.221
Washington DC,Domestic Only,Multiple modes & mail,thousand tons,2012,0.1482,106.2367,6.4252
Washington DC,Domestic Only,Pipeline,thousand tons,2012,0,522.9823,0
Washington DC,Domestic Only,Rail,thousand tons,2012,0,12.6857,0
Washington DC,Domestic Only,Truck,thousand tons,2012,2040.1633,3127.439317,3546.6639
Washington DC,Export,Air (include truck-air),thousand tons,2012,0,0.002294,1.9054
Washington DC,Export,Multiple modes & mail,thousand tons,2012,0,0,0.252253
Washington DC,Export,Other and unknown,thousand tons,2012,0.0131,20.4193,0.0036
Washington DC,Export,Rail,thousand tons,2012,0,51.6676,0.6473
Washington DC,Export,Truck,thousand tons,2012,0,0.00335,3.748999
Washington DC,Export,Water,thousand tons,2012,0.0615,8.792,18.511804
Washington DC,Import,Air (include truck-air),thousand tons,2012,0,1.125748,0.000795
Washington DC,Import,Multiple modes & mail,thousand tons,2012,0,3.031116,0.000005
Washington DC,Import,Other and unknown,thousand tons,2012,0.1611,0.1567,0.6394
Washington DC,Import,Rail,thousand tons,2012,0,4.6338,3.762471
Washington DC,Import,Truck,thousand tons,2012,0,56.251283,0.00016
Washington DC,Import,Water,thousand tons,2012,0.0377,1.785761,3.002942
West Virginia,Domestic Only,Air (include truck-air),thousand tons,2012,0,6.612302,2.4201
West Virginia,Domestic Only,Multiple modes & mail,thousand tons,2012,5937.4653,7662.537501,1422.919958
West Virginia,Domestic Only,Pipeline,thousand tons,2012,13562.941,21061.7347,23918.6897
West Virginia,Domestic Only,Rail,thousand tons,2012,3301.1801,3553.7055,69594.0282
West Virginia,Domestic Only,Truck,thousand tons,2012,50940.15571,20572.92434,18157.57574
West Virginia,Domestic Only,Water,thousand tons,2012,1567.2376,11681.9893,7000.5112
West Virginia,Export,Air (include truck-air),thousand tons,2012,0,0.0004,5.602116
West Virginia,Export,Multiple modes & mail,thousand tons,2012,0,0,6918.872347
West Virginia,Export,Other and unknown,thousand tons,2012,0,0,2.199
West Virginia,Export,Rail,thousand tons,2012,0,0,54287.50934
West Virginia,Export,Truck,thousand tons,2012,0.0112,0,13610.85579
West Virginia,Export,Water,thousand tons,2012,0,0,12.654757
West Virginia,Import,Air (include truck-air),thousand tons,2012,0,6.050449,0.0683
West Virginia,Import,Multiple modes & mail,thousand tons,2012,0,83.417441,0
West Virginia,Import,Other and unknown,thousand tons,2012,0,0.412,0
West Virginia,Import,Rail,thousand tons,2012,0,978.995723,0
West Virginia,Import,Truck,thousand tons,2012,0.0271,280.930175,0
West Virginia,Import,Water,thousand tons,2012,0,0.09657,0
Wisconsin,Domestic Only,Air (include truck-air),thousand tons,2012,0.047801,24.6114,31.131807
Wisconsin,Domestic Only,Multiple modes & mail,thousand tons,2012,226.1905,2318.961527,4409.245547
Wisconsin,Domestic Only,Pipeline,thousand tons,2012,1968.4771,13204.8439,13079.0299
Wisconsin,Domestic Only,Rail,thousand tons,2012,2864.263,50363.3874,11615.8499
Wisconsin,Domestic Only,Truck,thousand tons,2012,196233.4754,60425.58444,60205.1531
Wisconsin,Domestic Only,Water,thousand tons,2012,658.2835,4915.115,29.4725
Wisconsin,Export,Air (include truck-air),thousand tons,2012,0.0961,0.1555,93.778098
Wisconsin,Export,Multiple modes & mail,thousand tons,2012,0,0,1107.498181
Wisconsin,Export,Other and unknown,thousand tons,2012,0,0,6.0447
Wisconsin,Export,Rail,thousand tons,2012,0,0.0255,4435.471838
Wisconsin,Export,Truck,thousand tons,2012,5.0761,0,3410.792715
Wisconsin,Export,Water,thousand tons,2012,175.2501,0.8003,581.143364
Wisconsin,Import,Air (include truck-air),thousand tons,2012,1.294794,49.494442,0.373325
Wisconsin,Import,Multiple modes & mail,thousand tons,2012,0.177738,949.251929,9.985009
Wisconsin,Import,No domestic mode,thousand tons,2012,1211.4554,0,0
Wisconsin,Import,Other and unknown,thousand tons,2012,0.234621,24.619087,0.051455
Wisconsin,Import,Pipeline,thousand tons,2012,0,127.3426,0
Wisconsin,Import,Rail,thousand tons,2012,0,3162.616233,6.0964
Wisconsin,Import,Truck,thousand tons,2012,362.992039,2217.78373,90.259917
Wisconsin,Import,Water,thousand tons,2012,703.446454,697.28912,11.627749
Wyoming,Domestic Only,Air (include truck-air),thousand tons,2012,0,1.718,1.5973
Wyoming,Domestic Only,Multiple modes & mail,thousand tons,2012,8.8311,351.9895,750.48698
Wyoming,Domestic Only,Other and unknown,thousand tons,2012,9934,0,0
Wyoming,Domestic Only,Pipeline,thousand tons,2012,36622.4674,33667.6185,65676.6949
Wyoming,Domestic Only,Rail,thousand tons,2012,17490.2351,2627.1779,371894.472
Wyoming,Domestic Only,Truck,thousand tons,2012,13523.02781,8774.1333,9439.717287
Wyoming,Export,Air (include truck-air),thousand tons,2012,0,0,1.195703
Wyoming,Export,Multiple modes & mail,thousand tons,2012,0,0,175.16724
Wyoming,Export,Other and unknown,thousand tons,2012,0,0,1.9293
Wyoming,Export,Pipeline,thousand tons,2012,0,0,64.6834
Wyoming,Export,Rail,thousand tons,2012,0,0,5077.823469
Wyoming,Export,Truck,thousand tons,2012,0,0,241.109333
Wyoming,Import,Air (include truck-air),thousand tons,2012,0,0.971502,0
Wyoming,Import,Multiple modes & mail,thousand tons,2012,0,31.32646,0
Wyoming,Import,Other and unknown,thousand tons,2012,0,1.2894,0
Wyoming,Import,Pipeline,thousand tons,2012,0,3244.0749,0
Wyoming,Import,Rail,thousand tons,2012,0,439.12509,0
Wyoming,Import,Truck,thousand tons,2012,0,93.689215,0
Alabama,Domestic Only,Air (include truck-air),thousand tons,2022,0.000214,9.85325,67.145239
Alabama,Domestic Only,Multiple modes & mail,thousand tons,2022,2340.591682,9219.049936,12196.18972
Alabama,Domestic Only,Pipeline,thousand tons,2022,17955.15336,104879.9128,81232.90219
Alabama,Domestic Only,Rail,thousand tons,2022,8925.960619,12179.97282,13142.61239
Alabama,Domestic Only,Truck,thousand tons,2022,154367.4935,47366.65111,59887.24175
Alabama,Domestic Only,Water,thousand tons,2022,7044.599237,4036.917884,1582.520513
Alabama,Export,Air (include truck-air),thousand tons,2022,0,11.011816,13.113092
Alabama,Export,Multiple modes & mail,thousand tons,2022,357.586342,279.307327,252.541134
Alabama,Export,Other and unknown,thousand tons,2022,0.216871,0,53.560304
Alabama,Export,Rail,thousand tons,2022,5848.137227,942.085138,1821.033357
Alabama,Export,Truck,thousand tons,2022,6712.873005,853.284075,1968.791853
Alabama,Export,Water,thousand tons,2022,2108.373769,1621.979626,338.711287
Alabama,Import,Air (include truck-air),thousand tons,2022,0.000066,8.515305,8.705808
Alabama,Import,Multiple modes & mail,thousand tons,2022,4449.515126,179.591233,982.294445
Alabama,Import,Other and unknown,thousand tons,2022,0.000329,0.101255,0
Alabama,Import,Pipeline,thousand tons,2022,1034.3241,0,0
Alabama,Import,Rail,thousand tons,2022,7072.76519,1683.956287,2270.795112
Alabama,Import,Truck,thousand tons,2022,33597.53155,2091.435778,1629.307718
Alabama,Import,Water,thousand tons,2022,20197.79389,311.56021,9709.479078
Alaska,Domestic Only,Air (include truck-air),thousand tons,2022,25.22332,128.527256,20.526929
Alaska,Domestic Only,Multiple modes & mail,thousand tons,2022,1146.913844,1999.52266,302.441865
Alaska,Domestic Only,Pipeline,thousand tons,2022,3176.515402,0,0
Alaska,Domestic Only,Rail,thousand tons,2022,2304.912523,0,0
Alaska,Domestic Only,Truck,thousand tons,2022,16271.2035,0,0
Alaska,Domestic Only,Water,thousand tons,2022,3578.004698,483.180882,26084.1528
Alaska,Export,Air (include truck-air),thousand tons,2022,0.63796,92.510478,2.907379
Alaska,Export,Multiple modes & mail,thousand tons,2022,648.885473,180.283169,47.27296
Alaska,Export,Other and unknown,thousand tons,2022,0.299806,0.12663,11.239482
Alaska,Export,Pipeline,thousand tons,2022,2255.7201,0,0
Alaska,Export,Rail,thousand tons,2022,3509.999673,0.748944,1.083711
Alaska,Export,Truck,thousand tons,2022,926.400932,0,0.088213
Alaska,Export,Water,thousand tons,2022,1080.090993,132.187115,133.835239
Alaska,Import,Air (include truck-air),thousand tons,2022,0.231872,1.454163,26.788008
Alaska,Import,Multiple modes & mail,thousand tons,2022,249.466478,28.562026,42.149238
Alaska,Import,No domestic mode,thousand tons,2022,286.26199,0,0
Alaska,Import,Other and unknown,thousand tons,2022,0.059079,0.0005,0.048679
Alaska,Import,Rail,thousand tons,2022,397.335425,0.524995,0
Alaska,Import,Truck,thousand tons,2022,386.101578,0.23903,0.056271
Alaska,Import,Water,thousand tons,2022,538.796759,104.429276,4.228472
Arizona,Domestic Only,Air (include truck-air),thousand tons,2022,0,18.291469,15.61062
Arizona,Domestic Only,Multiple modes & mail,thousand tons,2022,436.902437,5815.344564,2215.227598
Arizona,Domestic Only,Pipeline,thousand tons,2022,5143.528664,32470.3373,19691.03035
Arizona,Domestic Only,Rail,thousand tons,2022,9469.876127,11058.18924,1434.227679
Arizona,Domestic Only,Truck,thousand tons,2022,110841.5476,23098.31007,17993.29502
Arizona,Export,Air (include truck-air),thousand tons,2022,0.001612,1.216847,54.296047
Arizona,Export,Multiple modes & mail,thousand tons,2022,3.026555,44.408262,128.603668
Arizona,Export,Other and unknown,thousand tons,2022,35.265991,77.075289,47.216922
Arizona,Export,Pipeline,thousand tons,2022,883.318398,2.589422,961.045019
Arizona,Export,Rail,thousand tons,2022,8132.187353,1948.754295,180.251565
Arizona,Export,Truck,thousand tons,2022,1292.830924,1665.878791,1343.060737
Arizona,Import,Air (include truck-air),thousand tons,2022,0.005691,26.678593,2.098166
Arizona,Import,Multiple modes & mail,thousand tons,2022,0,278.631166,0.002289
Arizona,Import,Other and unknown,thousand tons,2022,64.567226,6.076282,8.752324
Arizona,Import,Pipeline,thousand tons,2022,10.158704,0,4.758308
Arizona,Import,Rail,thousand tons,2022,579.534578,712.594397,1072.603205
Arizona,Import,Truck,thousand tons,2022,3587.655611,1706.913927,1853.28379
Arkansas,Domestic Only,Air (include truck-air),thousand tons,2022,0,3.239539,2.173563
Arkansas,Domestic Only,Multiple modes & mail,thousand tons,2022,734.905689,5146.694414,6289.374243
Arkansas,Domestic Only,Pipeline,thousand tons,2022,8564.899015,24697.05924,34943.10351
Arkansas,Domestic Only,Rail,thousand tons,2022,8978.768243,14098.58069,3220.530892
Arkansas,Domestic Only,Truck,thousand tons,2022,138909.152,33268.09753,38332.43696
Arkansas,Domestic Only,Water,thousand tons,2022,197.47768,3475.614215,2695.360338
Arkansas,Export,Air (include truck-air),thousand tons,2022,3.153832,0.006663,8.812525
Arkansas,Export,Multiple modes & mail,thousand tons,2022,0,0,283.836152
Arkansas,Export,Other and unknown,thousand tons,2022,6.274769,0,18.451471
Arkansas,Export,Rail,thousand tons,2022,0,0,1080.79009
Arkansas,Export,Truck,thousand tons,2022,0,0,1591.714053
Arkansas,Export,Water,thousand tons,2022,0,0,288.91837
Arkansas,Import,Air (include truck-air),thousand tons,2022,0.355113,8.431833,0.091538
Arkansas,Import,Multiple modes & mail,thousand tons,2022,0,498.705924,0
Arkansas,Import,Other and unknown,thousand tons,2022,7.03368,0.680994,0
Arkansas,Import,Rail,thousand tons,2022,0,615.040856,0
Arkansas,Import,Truck,thousand tons,2022,0,1022.291177,0.000029
Arkansas,Import,Water,thousand tons,2022,0,302.02683,0
California,Domestic Only,Air (include truck-air),thousand tons,2022,24.612244,117.932177,717.155094
California,Domestic Only,Multiple modes & mail,thousand tons,2022,7508.869044,26531.96034,18982.29506
California,Domestic Only,Pipeline,thousand tons,2022,161333.8402,46450.01823,3434.661232
California,Domestic Only,Rail,thousand tons,2022,16379.80859,19851.78892,5776.380177
California,Domestic Only,Truck,thousand tons,2022,742354.9434,75766.03757,77319.43618
California,Domestic Only,Water,thousand tons,2022,13265.54798,21992.23932,17.773812
California,Export,Air (include truck-air),thousand tons,2022,215.826662,161.457496,155.421741
California,Export,Multiple modes & mail,thousand tons,2022,6423.724086,5446.17928,1029.907562
California,Export,Other and unknown,thousand tons,2022,1134.359329,1167.649513,280.975171
California,Export,Pipeline,thousand tons,2022,151.811715,419.814775,0
California,Export,Rail,thousand tons,2022,4418.820664,8321.317561,3442.409292
California,Export,Truck,thousand tons,2022,36345.69642,15365.33781,6752.045723
California,Export,Water,thousand tons,2022,3611.2991,85.040887,412.875938
California,Import,Air (include truck-air),thousand tons,2022,329.204438,252.218275,229.616986
California,Import,Multiple modes & mail,thousand tons,2022,7282.797753,3910.652094,7757.271776
California,Import,No domestic mode,thousand tons,2022,44463.60686,0,0
