State,Commodity,Field,Value,Unit,Year
New Hampshire,Nonmetallic minerals,tmiles_within,78.652057,million ton-miles,2022
New Hampshire,Nonmetallic minerals,tmiles_out,285.762439,million ton-miles,2022
New Hampshire,Nonmetallic minerals,tmiles_in,277.327547,million ton-miles,2022
New Hampshire,Waste/scrap,tmiles_within,59.982403,million ton-miles,2022
New Hampshire,Waste/scrap,tmiles_out,285.201736,million ton-miles,2022
New Hampshire,Waste/scrap,tmiles_in,250.313334,million ton-miles,2022
New Hampshire,Wood prods.,tmiles_within,48.927451,million ton-miles,2022
New Hampshire,Wood prods.,tmiles_out,260.744083,million ton-miles,2022
New Hampshire,Wood prods.,tmiles_in,244.446658,million ton-miles,2022
New Hampshire,Other foodstuffs,tmiles_within,48.497341,million ton-miles,2022
New Hampshire,Other foodstuffs,tmiles_out,158.402371,million ton-miles,2022
New Hampshire,Other foodstuffs,tmiles_in,244.134382,million ton-miles,2022
New Jersey,Gravel,tmiles_within,1272.14506,million ton-miles,2022
New Jersey,Gravel,tmiles_out,22535.74184,million ton-miles,2022
New Jersey,Gravel,tmiles_in,9672.338092,million ton-miles,2022
New Jersey,Coal-n.e.c.,tmiles_within,812.912668,million ton-miles,2022
New Jersey,Coal-n.e.c.,tmiles_out,5831.186569,million ton-miles,2022
New Jersey,Coal-n.e.c.,tmiles_in,5941.221858,million ton-miles,2022
New Jersey,Gasoline,tmiles_within,774.831521,million ton-miles,2022
New Jersey,Gasoline,tmiles_out,5802.718573,million ton-miles,2022
New Jersey,Gasoline,tmiles_in,5906.750056,million ton-miles,2022
New Jersey,Nonmetal min. prods.,tmiles_within,699.907704,million ton-miles,2022
New Jersey,Nonmetal min. prods.,tmiles_out,4065.679373,million ton-miles,2022
New Jersey,Nonmetal min. prods.,tmiles_in,5828.732813,million ton-miles,2022
New Jersey,Waste/scrap,tmiles_within,625.302839,million ton-miles,2022
New Jersey,Waste/scrap,tmiles_out,3838.081948,million ton-miles,2022
New Jersey,Waste/scrap,tmiles_in,5694.934969,million ton-miles,2022
New Jersey,Natural sands,tmiles_within,541.643232,million ton-miles,2022
New Jersey,Natural sands,tmiles_out,3403.450031,million ton-miles,2022
New Jersey,Natural sands,tmiles_in,3996.107571,million ton-miles,2022
New Jersey,Other foodstuffs,tmiles_within,504.648847,million ton-miles,2022
New Jersey,Other foodstuffs,tmiles_out,2907.846583,million ton-miles,2022
New Jersey,Other foodstuffs,tmiles_in,3588.571509,million ton-miles,2022
New Jersey,Fuel oils,tmiles_within,497.660405,million ton-miles,2022
New Jersey,Fuel oils,tmiles_out,2721.353898,million ton-miles,2022
New Jersey,Fuel oils,tmiles_in,3576.608562,million ton-miles,2022
New Jersey,Wood prods.,tmiles_within,179.819988,million ton-miles,2022
New Jersey,Wood prods.,tmiles_out,2515.33005,million ton-miles,2022
New Jersey,Wood prods.,tmiles_in,3085.643991,million ton-miles,2022
New Jersey,Mixed freight,tmiles_within,160.292346,million ton-miles,2022
New Jersey,Mixed freight,tmiles_out,2438.912779,million ton-miles,2022
New Jersey,Mixed freight,tmiles_in,2688.443488,million ton-miles,2022
New Mexico,Coal,tmiles_within,1405.968595,million ton-miles,2022
New Mexico,Coal,tmiles_out,20091.86291,million ton-miles,2022
New Mexico,Coal,tmiles_in,8716.354324,million ton-miles,2022
New Mexico,Coal-n.e.c.,tmiles_within,1308.247702,million ton-miles,2022
New Mexico,Coal-n.e.c.,tmiles_out,13602.77646,million ton-miles,2022
New Mexico,Coal-n.e.c.,tmiles_in,3959.611763,million ton-miles,2022
New Mexico,Gravel,tmiles_within,1032.385342,million ton-miles,2022
New Mexico,Gravel,tmiles_out,3048.85719,million ton-miles,2022
New Mexico,Gravel,tmiles_in,1885.7928,million ton-miles,2022
New Mexico,Other foodstuffs,tmiles_within,503.803208,million ton-miles,2022
New Mexico,Other foodstuffs,tmiles_out,2638.696562,million ton-miles,2022
New Mexico,Other foodstuffs,tmiles_in,1555.695195,million ton-miles,2022
New Mexico,Nonmetal min. prods.,tmiles_within,481.603039,million ton-miles,2022
New Mexico,Nonmetal min. prods.,tmiles_out,1912.95316,million ton-miles,2022
New Mexico,Nonmetal min. prods.,tmiles_in,1182.840362,million ton-miles,2022
New Mexico,Fuel oils,tmiles_within,322.925648,million ton-miles,2022
New Mexico,Fuel oils,tmiles_out,1008.835121,million ton-miles,2022
New Mexico,Fuel oils,tmiles_in,1050.153396,million ton-miles,2022
New Mexico,Mixed freight,tmiles_within,234.832175,million ton-miles,2022
New Mexico,Mixed freight,tmiles_out,720.355508,million ton-miles,2022
New Mexico,Mixed freight,tmiles_in,964.190383,million ton-miles,2022
New Mexico,Waste/scrap,tmiles_within,222.766,million ton-miles,2022
New Mexico,Waste/scrap,tmiles_out,534.906445,million ton-miles,2022
New Mexico,Waste/scrap,tmiles_in,739.789953,million ton-miles,2022
New Mexico,Gasoline,tmiles_within,172.404373,million ton-miles,2022
New Mexico,Gasoline,tmiles_out,517.501507,million ton-miles,2022
New Mexico,Gasoline,tmiles_in,628.227823,million ton-miles,2022
New Mexico,Cereal grains,tmiles_within,164.62649,million ton-miles,2022
New Mexico,Cereal grains,tmiles_out,241.06535,million ton-miles,2022
New Mexico,Cereal grains,tmiles_in,559.818799,million ton-miles,2022
New York,Coal-n.e.c.,tmiles_within,8630.590241,million ton-miles,2022
New York,Coal-n.e.c.,tmiles_out,13437.18238,million ton-miles,2022
New York,Coal-n.e.c.,tmiles_in,21889.74441,million ton-miles,2022
New York,Gravel,tmiles_within,4953.470834,million ton-miles,2022
New York,Gravel,tmiles_out,10973.4571,million ton-miles,2022
New York,Gravel,tmiles_in,11690.54653,million ton-miles,2022
New York,Waste/scrap,tmiles_within,2986.761909,million ton-miles,2022
New York,Waste/scrap,tmiles_out,3716.608278,million ton-miles,2022
New York,Waste/scrap,tmiles_in,5553.848814,million ton-miles,2022
New York,Nonmetal min. prods.,tmiles_within,2949.918197,million ton-miles,2022
New York,Nonmetal min. prods.,tmiles_out,3426.246741,million ton-miles,2022
New York,Nonmetal min. prods.,tmiles_in,4490.588638,million ton-miles,2022
New York,Other foodstuffs,tmiles_within,1859.495469,million ton-miles,2022
New York,Other foodstuffs,tmiles_out,3276.334752,million ton-miles,2022
New York,Other foodstuffs,tmiles_in,3622.373771,million ton-miles,2022
New York,Nonmetallic minerals,tmiles_within,1570.481468,million ton-miles,2022
New York,Nonmetallic minerals,tmiles_out,3161.774627,million ton-miles,2022
New York,Nonmetallic minerals,tmiles_in,3622.191149,million ton-miles,2022
New York,Mixed freight,tmiles_within,1347.13573,million ton-miles,2022
New York,Mixed freight,tmiles_out,2993.002346,million ton-miles,2022
New York,Mixed freight,tmiles_in,3478.608172,million ton-miles,2022
New York,Gasoline,tmiles_within,1302.138622,million ton-miles,2022
New York,Gasoline,tmiles_out,2555.550136,million ton-miles,2022
New York,Gasoline,tmiles_in,3439.790574,million ton-miles,2022
New York,Fuel oils,tmiles_within,1042.379153,million ton-miles,2022
New York,Fuel oils,tmiles_out,2406.299449,million ton-miles,2022
New York,Fuel oils,tmiles_in,3059.433423,million ton-miles,2022
New York,Wood prods.,tmiles_within,1018.209654,million ton-miles,2022
New York,Wood prods.,tmiles_out,2273.866081,million ton-miles,2022
New York,Wood prods.,tmiles_in,3050.918129,million ton-miles,2022
North Carolina,Gravel,tmiles_within,3328.265272,million ton-miles,2022
North Carolina,Gravel,tmiles_out,4181.305145,million ton-miles,2022
North Carolina,Gravel,tmiles_in,7637.7068,million ton-miles,2022
North Carolina,Logs,tmiles_within,3017.694451,million ton-miles,2022
North Carolina,Logs,tmiles_out,3180.879805,million ton-miles,2022
North Carolina,Logs,tmiles_in,7092.957299,million ton-miles,2022
North Carolina,Wood prods.,tmiles_within,2184.049988,million ton-miles,2022
North Carolina,Wood prods.,tmiles_out,3081.01531,million ton-miles,2022
North Carolina,Wood prods.,tmiles_in,7082.140599,million ton-miles,2022
North Carolina,Nonmetal min. prods.,tmiles_within,1841.016871,million ton-miles,2022
North Carolina,Nonmetal min. prods.,tmiles_out,2946.254132,million ton-miles,2022
North Carolina,Nonmetal min. prods.,tmiles_in,4793.208039,million ton-miles,2022
North Carolina,Cereal grains,tmiles_within,1806.452877,million ton-miles,2022
North Carolina,Cereal grains,tmiles_out,2678.42806,million ton-miles,2022
North Carolina,Cereal grains,tmiles_in,4343.893454,million ton-miles,2022
North Carolina,Other ag prods.,tmiles_within,1688.237602,million ton-miles,2022
North Carolina,Other ag prods.,tmiles_out,2556.551185,million ton-miles,2022
North Carolina,Other ag prods.,tmiles_in,4278.07059,million ton-miles,2022
North Carolina,Coal-n.e.c.,tmiles_within,1687.038057,million ton-miles,2022
North Carolina,Coal-n.e.c.,tmiles_out,2454.027624,million ton-miles,2022
North Carolina,Coal-n.e.c.,tmiles_in,3235.510283,million ton-miles,2022
North Carolina,Animal feed,tmiles_within,1127.048745,million ton-miles,2022
North Carolina,Animal feed,tmiles_out,2387.650322,million ton-miles,2022
North Carolina,Animal feed,tmiles_in,3122.54319,million ton-miles,2022
North Carolina,Waste/scrap,tmiles_within,1089.939022,million ton-miles,2022
North Carolina,Waste/scrap,tmiles_out,2257.337409,million ton-miles,2022
North Carolina,Waste/scrap,tmiles_in,3025.547806,million ton-miles,2022
North Carolina,Natural sands,tmiles_within,1070.096541,million ton-miles,2022
North Carolina,Natural sands,tmiles_out,2199.209458,million ton-miles,2022
North Carolina,Natural sands,tmiles_in,2769.342395,million ton-miles,2022
North Dakota,Cereal grains,tmiles_within,6282.475983,million ton-miles,2022
North Dakota,Cereal grains,tmiles_out,220283.7185,million ton-miles,2022
North Dakota,Cereal grains,tmiles_in,7831.325368,million ton-miles,2022
North Dakota,Other ag prods.,tmiles_within,3574.796447,million ton-miles,2022
North Dakota,Other ag prods.,tmiles_out,17209.81172,million ton-miles,2022
North Dakota,Other ag prods.,tmiles_in,6254.199673,million ton-miles,2022
North Dakota,Coal,tmiles_within,3347.546375,million ton-miles,2022
North Dakota,Coal,tmiles_out,12659.22928,million ton-miles,2022
North Dakota,Coal,tmiles_in,5533.020387,million ton-miles,2022
North Dakota,Coal-n.e.c.,tmiles_within,2296.049506,million ton-miles,2022
North Dakota,Coal-n.e.c.,tmiles_out,12406.7189,million ton-miles,2022
North Dakota,Coal-n.e.c.,tmiles_in,4279.827955,million ton-miles,2022
North Dakota,Crude petroleum,tmiles_within,741.566589,million ton-miles,2022
North Dakota,Crude petroleum,tmiles_out,10326.36393,million ton-miles,2022
North Dakota,Crude petroleum,tmiles_in,3704.686963,million ton-miles,2022
North Dakota,Nonmetal min. prods.,tmiles_within,691.949252,million ton-miles,2022
North Dakota,Nonmetal min. prods.,tmiles_out,7103.591515,million ton-miles,2022
North Dakota,Nonmetal min. prods.,tmiles_in,2231.803966,million ton-miles,2022
North Dakota,Gasoline,tmiles_within,641.878481,million ton-miles,2022
North Dakota,Gasoline,tmiles_out,5563.740567,million ton-miles,2022
North Dakota,Gasoline,tmiles_in,1776.07809,million ton-miles,2022
North Dakota,Gravel,tmiles_within,521.609826,million ton-miles,2022
North Dakota,Gravel,tmiles_out,5365.988423,million ton-miles,2022
North Dakota,Gravel,tmiles_in,1762.017609,million ton-miles,2022
North Dakota,Fuel oils,tmiles_within,502.5327,million ton-miles,2022
North Dakota,Fuel oils,tmiles_out,3007.752003,million ton-miles,2022
North Dakota,Fuel oils,tmiles_in,1353.429623,million ton-miles,2022
North Dakota,Basic chemicals,tmiles_within,344.504572,million ton-miles,2022
North Dakota,Basic chemicals,tmiles_out,2526.472968,million ton-miles,2022
North Dakota,Basic chemicals,tmiles_in,1139.106706,million ton-miles,2022
Ohio,Coal,tmiles_within,6106.407007,million ton-miles,2022
Ohio,Coal,tmiles_out,19074.3962,million ton-miles,2022
Ohio,Coal,tmiles_in,19004.94645,million ton-miles,2022
Ohio,Gravel,tmiles_within,4948.779182,million ton-miles,2022
Ohio,Gravel,tmiles_out,11115.91241,million ton-miles,2022
Ohio,Gravel,tmiles_in,14071.30299,million ton-miles,2022
Ohio,Nonmetallic minerals,tmiles_within,3771.633009,million ton-miles,2022
Ohio,Nonmetallic minerals,tmiles_out,8587.358561,million ton-miles,2022
Ohio,Nonmetallic minerals,tmiles_in,13647.40222,million ton-miles,2022
Ohio,Cereal grains,tmiles_within,3677.766533,million ton-miles,2022
Ohio,Cereal grains,tmiles_out,6481.541545,million ton-miles,2022
Ohio,Cereal grains,tmiles_in,12230.61461,million ton-miles,2022
Ohio,Coal-n.e.c.,tmiles_within,3004.239033,million ton-miles,2022
Ohio,Coal-n.e.c.,tmiles_out,5747.330302,million ton-miles,2022
Ohio,Coal-n.e.c.,tmiles_in,9459.886049,million ton-miles,2022
Ohio,Gasoline,tmiles_within,2887.756059,million ton-miles,2022
Ohio,Gasoline,tmiles_out,5656.519281,million ton-miles,2022
Ohio,Gasoline,tmiles_in,7739.315974,million ton-miles,2022
Ohio,Other ag prods.,tmiles_within,1697.939503,million ton-miles,2022
Ohio,Other ag prods.,tmiles_out,5091.796731,million ton-miles,2022
Ohio,Other ag prods.,tmiles_in,7291.046861,million ton-miles,2022
Ohio,Nonmetal min. prods.,tmiles_within,1647.2769,million ton-miles,2022
Ohio,Nonmetal min. prods.,tmiles_out,5022.647645,million ton-miles,2022
Ohio,Nonmetal min. prods.,tmiles_in,7272.190551,million ton-miles,2022
Ohio,Base metals,tmiles_within,1393.530193,million ton-miles,2022
Ohio,Base metals,tmiles_out,4454.35733,million ton-miles,2022
Ohio,Base metals,tmiles_in,5727.433029,million ton-miles,2022
Ohio,Waste/scrap,tmiles_within,1239.923574,million ton-miles,2022
Ohio,Waste/scrap,tmiles_out,3733.513298,million ton-miles,2022
Ohio,Waste/scrap,tmiles_in,4367.455273,million ton-miles,2022
Oklahoma,Gravel,tmiles_within,2632.482103,million ton-miles,2022
Oklahoma,Gravel,tmiles_out,15405.10882,million ton-miles,2022
Oklahoma,Gravel,tmiles_in,19381.39452,million ton-miles,2022
Oklahoma,Coal-n.e.c.,tmiles_within,2599.215593,million ton-miles,2022
Oklahoma,Coal-n.e.c.,tmiles_out,10930.55459,million ton-miles,2022
Oklahoma,Coal-n.e.c.,tmiles_in,8213.455791,million ton-miles,2022
Oklahoma,Nonmetal min. prods.,tmiles_within,1093.177198,million ton-miles,2022
Oklahoma,Nonmetal min. prods.,tmiles_out,4202.054608,million ton-miles,2022
Oklahoma,Nonmetal min. prods.,tmiles_in,5335.196793,million ton-miles,2022
Oklahoma,Fuel oils,tmiles_within,795.321578,million ton-miles,2022
Oklahoma,Fuel oils,tmiles_out,3352.213914,million ton-miles,2022
Oklahoma,Fuel oils,tmiles_in,5205.297374,million ton-miles,2022
Oklahoma,Cereal grains,tmiles_within,687.78781,million ton-miles,2022
Oklahoma,Cereal grains,tmiles_out,2851.033698,million ton-miles,2022
Oklahoma,Cereal grains,tmiles_in,3783.444827,million ton-miles,2022
Oklahoma,Gasoline,tmiles_within,591.888913,million ton-miles,2022
Oklahoma,Gasoline,tmiles_out,2764.185472,million ton-miles,2022
Oklahoma,Gasoline,tmiles_in,3516.648181,million ton-miles,2022
Oklahoma,Logs,tmiles_within,403.48806,million ton-miles,2022
Oklahoma,Logs,tmiles_out,2661.251793,million ton-miles,2022
Oklahoma,Logs,tmiles_in,3267.162874,million ton-miles,2022
Oklahoma,Waste/scrap,tmiles_within,389.041495,million ton-miles,2022
Oklahoma,Waste/scrap,tmiles_out,1279.598828,million ton-miles,2022
Oklahoma,Waste/scrap,tmiles_in,1937.399686,million ton-miles,2022
Oklahoma,Natural sands,tmiles_within,330.9782,million ton-miles,2022
Oklahoma,Natural sands,tmiles_out,1194.965383,million ton-miles,2022
Oklahoma,Natural sands,tmiles_in,1849.759189,million ton-miles,2022
Oklahoma,Animal feed,tmiles_within,309.200142,million ton-miles,2022
Oklahoma,Animal feed,tmiles_out,1140.075284,million ton-miles,2022
Oklahoma,Animal feed,tmiles_in,1671.800075,million ton-miles,2022
Oregon,Logs,tmiles_within,4895.92428,million ton-miles,2022
Oregon,Logs,tmiles_out,13510.32104,million ton-miles,2022
Oregon,Logs,tmiles_in,8358.516497,million ton-miles,2022
Oregon,Gravel,tmiles_within,3017.826062,million ton-miles,2022
Oregon,Gravel,tmiles_out,9742.814453,million ton-miles,2022
Oregon,Gravel,tmiles_in,7555.501064,million ton-miles,2022
Oregon,Wood prods.,tmiles_within,1217.804562,million ton-miles,2022
Oregon,Wood prods.,tmiles_out,2931.337861,million ton-miles,2022
Oregon,Wood prods.,tmiles_in,4836.494248,million ton-miles,2022
Oregon,Nonmetal min. prods.,tmiles_within,968.251965,million ton-miles,2022
Oregon,Nonmetal min. prods.,tmiles_out,2828.45714,million ton-miles,2022
Oregon,Nonmetal min. prods.,tmiles_in,3573.295883,million ton-miles,2022
Oregon,Coal-n.e.c.,tmiles_within,879.821084,million ton-miles,2022
Oregon,Coal-n.e.c.,tmiles_out,1937.657722,million ton-miles,2022
Oregon,Coal-n.e.c.,tmiles_in,3040.7857,million ton-miles,2022
Oregon,Cereal grains,tmiles_within,822.236351,million ton-miles,2022
Oregon,Cereal grains,tmiles_out,1309.77937,million ton-miles,2022
Oregon,Cereal grains,tmiles_in,2695.944763,million ton-miles,2022
Oregon,Other ag prods.,tmiles_within,712.591192,million ton-miles,2022
Oregon,Other ag prods.,tmiles_out,1164.220709,million ton-miles,2022
Oregon,Other ag prods.,tmiles_in,2584.174775,million ton-miles,2022
Oregon,Waste/scrap,tmiles_within,457.735358,million ton-miles,2022
Oregon,Waste/scrap,tmiles_out,1065.749098,million ton-miles,2022
Oregon,Waste/scrap,tmiles_in,2193.959128,million ton-miles,2022
Oregon,Other foodstuffs,tmiles_within,447.797508,million ton-miles,2022
Oregon,Other foodstuffs,tmiles_out,865.320282,million ton-miles,2022
Oregon,Other foodstuffs,tmiles_in,1710.791792,million ton-miles,2022
Oregon,Fertilizers,tmiles_within,405.827582,million ton-miles,2022
Oregon,Fertilizers,tmiles_out,853.685773,million ton-miles,2022
Oregon,Fertilizers,tmiles_in,1705.032997,million ton-miles,2022
Pennsylvania,Gravel,tmiles_within,6032.622887,million ton-miles,2022
Pennsylvania,Gravel,tmiles_out,21717.58547,million ton-miles,2022
Pennsylvania,Gravel,tmiles_in,11511.72631,million ton-miles,2022
Pennsylvania,Coal-n.e.c.,tmiles_within,4202.416748,million ton-miles,2022
Pennsylvania,Coal-n.e.c.,tmiles_out,9302.445564,million ton-miles,2022
Pennsylvania,Coal-n.e.c.,tmiles_in,7779.71157,million ton-miles,2022
Pennsylvania,Coal,tmiles_within,2750.281681,million ton-miles,2022
Pennsylvania,Coal,tmiles_out,8865.864522,million ton-miles,2022
Pennsylvania,Coal,tmiles_in,7143.43987,million ton-miles,2022
Pennsylvania,Nonmetal min. prods.,tmiles_within,1994.951452,million ton-miles,2022
Pennsylvania,Nonmetal min. prods.,tmiles_out,5624.189235,million ton-miles,2022
Pennsylvania,Nonmetal min. prods.,tmiles_in,6493.110848,million ton-miles,2022
Pennsylvania,Other foodstuffs,tmiles_within,1675.319416,million ton-miles,2022
Pennsylvania,Other foodstuffs,tmiles_out,4690.380747,million ton-miles,2022
Pennsylvania,Other foodstuffs,tmiles_in,4768.933895,million ton-miles,2022
Pennsylvania,Waste/scrap,tmiles_within,1429.511752,million ton-miles,2022
Pennsylvania,Waste/scrap,tmiles_out,4629.979207,million ton-miles,2022
Pennsylvania,Waste/scrap,tmiles_in,4700.214902,million ton-miles,2022
Pennsylvania,Nonmetallic minerals,tmiles_within,1428.103715,million ton-miles,2022
Pennsylvania,Nonmetallic minerals,tmiles_out,4284.973768,million ton-miles,2022
Pennsylvania,Nonmetallic minerals,tmiles_in,4680.843015,million ton-miles,2022
Pennsylvania,Base metals,tmiles_within,1246.264648,million ton-miles,2022
Pennsylvania,Base metals,tmiles_out,3922.035924,million ton-miles,2022
Pennsylvania,Base metals,tmiles_in,4579.630459,million ton-miles,2022
Pennsylvania,Logs,tmiles_within,1137.980844,million ton-miles,2022
Pennsylvania,Logs,tmiles_out,3523.116577,million ton-miles,2022
Pennsylvania,Logs,tmiles_in,4560.750268,million ton-miles,2022
Pennsylvania,Mixed freight,tmiles_within,1030.950723,million ton-miles,2022
Pennsylvania,Mixed freight,tmiles_out,3376.745212,million ton-miles,2022
Pennsylvania,Mixed freight,tmiles_in,3740.7923,million ton-miles,2022
Rhode Island,Gravel,tmiles_within,89.682069,million ton-miles,2022
Rhode Island,Gravel,tmiles_out,668.025259,million ton-miles,2022
Rhode Island,Gravel,tmiles_in,588.84987,million ton-miles,2022
Rhode Island,Coal-n.e.c.,tmiles_within,46.402994,million ton-miles,2022
Rhode Island,Coal-n.e.c.,tmiles_out,513.522793,million ton-miles,2022
Rhode Island,Coal-n.e.c.,tmiles_in,309.726488,million ton-miles,2022
Rhode Island,Nonmetal min. prods.,tmiles_within,44.049224,million ton-miles,2022
Rhode Island,Nonmetal min. prods.,tmiles_out,505.638104,million ton-miles,2022
Rhode Island,Nonmetal min. prods.,tmiles_in,211.653999,million ton-miles,2022
Rhode Island,Waste/scrap,tmiles_within,37.959684,million ton-miles,2022
Rhode Island,Waste/scrap,tmiles_out,331.324079,million ton-miles,2022
Rhode Island,Waste/scrap,tmiles_in,158.431322,million ton-miles,2022
Rhode Island,Gasoline,tmiles_within,25.172003,million ton-miles,2022
Rhode Island,Gasoline,tmiles_out,277.877217,million ton-miles,2022
Rhode Island,Gasoline,tmiles_in,158.248938,million ton-miles,2022
Rhode Island,Other foodstuffs,tmiles_within,13.315776,million ton-miles,2022
Rhode Island,Other foodstuffs,tmiles_out,240.695304,million ton-miles,2022
Rhode Island,Other foodstuffs,tmiles_in,149.64201,million ton-miles,2022
Rhode Island,Fuel oils,tmiles_within,11.557327,million ton-miles,2022
Rhode Island,Fuel oils,tmiles_out,169.815116,million ton-miles,2022
Rhode Island,Fuel oils,tmiles_in,149.608255,million ton-miles,2022
Rhode Island,Natural sands,tmiles_within,11.053117,million ton-miles,2022
Rhode Island,Natural sands,tmiles_out,166.250885,million ton-miles,2022
Rhode Island,Natural sands,tmiles_in,125.549343,million ton-miles,2022
Rhode Island,Nonmetallic minerals,tmiles_within,6.932007,million ton-miles,2022
Rhode Island,Nonmetallic minerals,tmiles_out,164.215748,million ton-miles,2022
Rhode Island,Nonmetallic minerals,tmiles_in,121.101685,million ton-miles,2022
Rhode Island,Motorized vehicles,tmiles_within,6.758954,million ton-miles,2022
Rhode Island,Motorized vehicles,tmiles_out,144.391374,million ton-miles,2022
Rhode Island,Motorized vehicles,tmiles_in,113.959146,million ton-miles,2022
South Carolina,Gravel,tmiles_within,2544.171187,million ton-miles,2022
South Carolina,Gravel,tmiles_out,6055.49448,million ton-miles,2022
South Carolina,Gravel,tmiles_in,4887.815437,million ton-miles,2022
South Carolina,Logs,tmiles_within,1966.828955,million ton-miles,2022
South Carolina,Logs,tmiles_out,5565.445295,million ton-miles,2022
South Carolina,Logs,tmiles_in,4285.400403,million ton-miles,2022
South Carolina,Nonmetal min. prods.,tmiles_within,1115.321208,million ton-miles,2022
South Carolina,Nonmetal min. prods.,tmiles_out,4453.189608,million ton-miles,2022
South Carolina,Nonmetal min. prods.,tmiles_in,3137.738901,million ton-miles,2022
South Carolina,Waste/scrap,tmiles_within,686.645028,million ton-miles,2022
South Carolina,Waste/scrap,tmiles_out,3593.00334,million ton-miles,2022
South Carolina,Waste/scrap,tmiles_in,2838.521983,million ton-miles,2022
South Carolina,Natural sands,tmiles_within,679.079835,million ton-miles,2022
South Carolina,Natural sands,tmiles_out,2742.468009,million ton-miles,2022
South Carolina,Natural sands,tmiles_in,1981.647932,million ton-miles,2022
South Carolina,Coal-n.e.c.,tmiles_within,648.079014,million ton-miles,2022
South Carolina,Coal-n.e.c.,tmiles_out,2338.370983,million ton-miles,2022
South Carolina,Coal-n.e.c.,tmiles_in,1917.243373,million ton-miles,2022
South Carolina,Mixed freight,tmiles_within,607.031593,million ton-miles,2022
South Carolina,Mixed freight,tmiles_out,1621.266076,million ton-miles,2022
South Carolina,Mixed freight,tmiles_in,1601.572671,million ton-miles,2022
South Carolina,Wood prods.,tmiles_within,487.093467,million ton-miles,2022
South Carolina,Wood prods.,tmiles_out,1586.388633,million ton-miles,2022
South Carolina,Wood prods.,tmiles_in,1589.125374,million ton-miles,2022
South Carolina,Plastics/rubber,tmiles_within,352.176272,million ton-miles,2022
South Carolina,Plastics/rubber,tmiles_out,1456.599114,million ton-miles,2022
South Carolina,Plastics/rubber,tmiles_in,1439.775626,million ton-miles,2022
South Carolina,Basic chemicals,tmiles_within,329.830249,million ton-miles,2022
South Carolina,Basic chemicals,tmiles_out,1405.141074,million ton-miles,2022
South Carolina,Basic chemicals,tmiles_in,1317.413381,million ton-miles,2022
South Dakota,Cereal grains,tmiles_within,6117.998771,million ton-miles,2022
South Dakota,Cereal grains,tmiles_out,11461.3,million ton-miles,2022
South Dakota,Cereal grains,tmiles_in,5171.038348,million ton-miles,2022
South Dakota,Other ag prods.,tmiles_within,1765.460913,million ton-miles,2022
South Dakota,Other ag prods.,tmiles_out,6640.925941,million ton-miles,2022
South Dakota,Other ag prods.,tmiles_in,986.25297,million ton-miles,2022
South Dakota,Animal feed,tmiles_within,1334.27205,million ton-miles,2022
South Dakota,Animal feed,tmiles_out,4829.44277,million ton-miles,2022
South Dakota,Animal feed,tmiles_in,703.678321,million ton-miles,2022
South Dakota,Nonmetal min. prods.,tmiles_within,805.61438,million ton-miles,2022
South Dakota,Nonmetal min. prods.,tmiles_out,4715.45108,million ton-miles,2022
South Dakota,Nonmetal min. prods.,tmiles_in,632.130559,million ton-miles,2022
South Dakota,Gravel,tmiles_within,311.276659,million ton-miles,2022
South Dakota,Gravel,tmiles_out,2944.377576,million ton-miles,2022
South Dakota,Gravel,tmiles_in,495.524498,million ton-miles,2022
South Dakota,Other foodstuffs,tmiles_within,272.392143,million ton-miles,2022
South Dakota,Other foodstuffs,tmiles_out,1013.233242,million ton-miles,2022
South Dakota,Other foodstuffs,tmiles_in,474.212212,million ton-miles,2022
South Dakota,Fuel oils,tmiles_within,257.855277,million ton-miles,2022
South Dakota,Fuel oils,tmiles_out,918.12552,million ton-miles,2022
South Dakota,Fuel oils,tmiles_in,436.703395,million ton-miles,2022
South Dakota,Coal-n.e.c.,tmiles_within,252.157378,million ton-miles,2022
South Dakota,Coal-n.e.c.,tmiles_out,344.62042,million ton-miles,2022
South Dakota,Coal-n.e.c.,tmiles_in,414.147979,million ton-miles,2022
South Dakota,Logs,tmiles_within,223.42423,million ton-miles,2022
South Dakota,Logs,tmiles_out,332.897776,million ton-miles,2022
South Dakota,Logs,tmiles_in,408.494265,million ton-miles,2022
South Dakota,Live animals/fish,tmiles_within,207.350628,million ton-miles,2022
South Dakota,Live animals/fish,tmiles_out,271.193868,million ton-miles,2022
South Dakota,Live animals/fish,tmiles_in,391.2519,million ton-miles,2022
Tennessee,Gravel,tmiles_within,4498.292163,million ton-miles,2022
Tennessee,Gravel,tmiles_out,9756.287615,million ton-miles,2022
Tennessee,Gravel,tmiles_in,8317.894745,million ton-miles,2022
Tennessee,Nonmetal min. prods.,tmiles_within,1226.100427,million ton-miles,2022
Tennessee,Nonmetal min. prods.,tmiles_out,4924.10771,million ton-miles,2022
Tennessee,Nonmetal min. prods.,tmiles_in,6403.067958,million ton-miles,2022
Tennessee,Coal-n.e.c.,tmiles_within,1209.142519,million ton-miles,2022
Tennessee,Coal-n.e.c.,tmiles_out,4167.665194,million ton-miles,2022
Tennessee,Coal-n.e.c.,tmiles_in,4372.273488,million ton-miles,2022
Tennessee,Logs,tmiles_within,1173.26054,million ton-miles,2022
Tennessee,Logs,tmiles_out,3357.872806,million ton-miles,2022
